code,category,number,title,units,desc
LEGAL_ST 332-0,LEGAL_ST,332-0,Constitutional Law I,1,"Introduction to interpretation of the US Constitution by the Supreme Court. Judicial review, federalism, congressional and executive authority, separation of powers. Taught with POLI_SCI 332-0; may not receive credit for both courses. 
Prerequisite: POLI_SCI 220-0 or POLI_SCI 230-0.
Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
LEGAL_ST 333-0,LEGAL_ST,333-0,Constitutional Law II: Civil and Political Rights,1,"Consideration of US Supreme Court decisions dealing with civil and political rights, including equality, freedom of speech, and freedom of religion. LEGAL_ST 333-0 and POLI_SCI 333-0 are taught together; may not receive credit for both courses. 
Prerequisite: POLI_SCI 220-0 or POLI_SCI 230-0.
Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl U.S. Perspectives on Power, Justice, and Equity"
LEGAL_ST 340-0,LEGAL_ST,340-0,"Gender, Sexuality, and the Law",1,"Examination of the changing role of law in governing gender and sexual relations in America. Legal definitions of gender and sexuality in the household, the marketplace, and the state. GNDR_ST 340-0 and LEGAL_ST 340-0 are taught together; may not receive credit for both courses. Historical Studies Distro Area Interdisciplinary Distro - See Rules Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl U.S. Perspectives on Power, Justice, and Equity"
LEGAL_ST 342-0,LEGAL_ST,342-0,International Organizations,1,"An examination of the politics, law, and history of international organizations from the 20th century to the present. Emphasis on the main inter-governmental organizations including the United Nations, the WTO, the WHO, and international courts. POLI_SCI 342-0 and LEGAL_ST 342-0 are taught together; may not receive credit for both courses. 
Prerequisite: POLI_SCI 240-0 or consent of instructor.
Social Behavioral Sciences Distro Area"
LEGAL_ST 347-0,LEGAL_ST,347-0,Comparative Race & Ethnicity,1,"Comparative history of Latinos, Asian Americans, African Americans, and white ethnics in the 20th century United States; role of law, politics, and society in shaping and being shaped by racial and ethnic categories. Historical Studies Distro Area Historical Studies Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
LEGAL_ST 348-0,LEGAL_ST,348-0,"Race, Politics, and the Law",1,"Current role of race and racism from multiple disciplinary perspectives. Application to contemporary legal and political issues. How law deals with racial inequality. LEGAL_ST 348-0 and SOCIOL 348-0 are taught together; may not receive credit for both courses. 
Prerequisite: LEGAL_ST 206-0, SOCIOL 206-0, SOCIOL 208-0, LEGAL_ST 308-0, or SOCIOL 318-0.
Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl U.S. Perspectives on Power, Justice, and Equity"
LEGAL_ST 350-0,LEGAL_ST,350-0,Psychology and the Law,1,"Examines the application of psychology to law, including topics such as the insanity defense, criminal profiling, eyewitness testimony, and interrogation. Taught with PSYCH 340-0; may not receive credit for both courses. 
Prerequisite: PSYCH 110-0.
Ethical and Evaluative Thinking Foundational Disci Ethics Values Distro Area Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl U.S. Perspectives on Power, Justice, and Equity"
LEGAL_ST 356-0,LEGAL_ST,356-0,Constitutional Challenges in Comparative Perspective,1,"Constitutional controversies and resolutions in liberal democracies. Constitutional traditions and governance, rule of law, legitimacy and authority in diverse societies, human rights, social transformation. POLI_SCI 356-0 and LEGAL_ST 356-0 are taught together; may not receive credit for both courses. Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
LEGAL_ST 360-0,LEGAL_ST,360-0,Animal Law,1,"Survey of laws, regulations, and cultural norms regarding nonhuman animals and animal ownership in the United States. History of animal protection movement, wildlife regulation, hunting and fishing rights, livestock care and slaughter, animal experimentation, anti-cruelty legislation, and companion animal law. ENVR_POL 360-0 and LEGAL_ST 360-0 are taught together; may not receive credit for both courses. 
Prerequisite: LEGAL_ST 206-0 or POLI_SCI 230-0, or instructor approval.
Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
LEGAL_ST 376-0,LEGAL_ST,376-0,Topics in Legal Studies,1,May be repeated for credit with different topics.
LEGAL_ST 381-0,LEGAL_ST,381-0,Children and the Law,1,"Examines from a developmental perspective research on children's involvement in the legal system as decision makers, witnesses, victims, and perpetrators. Taught with PSYCH 381-0; may not receive credit for both courses. 
Prerequisites: PSYCH 205-0, PSYCH 244-0.
Social Behavioral Sciences Distro Area"
LEGAL_ST 383-0,LEGAL_ST,383-0,"Gender, Sexuality and The Carceral State",1,"Traces the rise of the carceral state in the United States from the 1970s to the present through the lens of gender and sexuality. Topics include policing, incarceration, social services, criminal law, and social change. No Prerequisites. Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl U.S. Perspectives on Power, Justice, and Equity"
LEGAL_ST 394-LK,LEGAL_ST,394-LK,Professional Linkage Seminar,1,Varied legal topics taught by practitioners. May be repeated for credit with different topics.
LEGAL_ST 398-1,LEGAL_ST,398-1,Advanced Research Seminar 1,1,"Exposure to theoretical and empirical approaches to the study of law and legal institutions in society; preparation of original thesis. Consecutive enrollment required in LEGAL_ST 398-2. 
Prerequisites: LEGAL_ST 206, LEGAL_ST 207-0 and acceptance to program as major.
 Advanced Expression"
LEGAL_ST 398-2,LEGAL_ST,398-2,Advanced Research Seminar 2,1,"Preparation and presentation of original thesis. 
Prerequisite: LEGAL_ST 398-1 within the same academic year.
 Advanced Expression"
LEGAL_ST 399-0,LEGAL_ST,399-0,Independent Study,1,Readings and conferences on special subjects for students pursuing a specific area of interest in legal studies.
