code,category,number,title,units,desc
SESP 260-0,SESP,260-0,Community Based Research Methodologies: Educational Justice,1,"This course examines the histories, ideas, practices, relations and possible futures that shape struggles for educational justice and human thriving. The course is unique in that it brings together an intergenerational group of thinkers and learners (high school students, undergraduate students, youth workers, graduate students, professors, high school teachers and community members) to engage in collaborative study, reflection and design."
SESP 272-0,SESP,272-0,Field Research Methods,1,"Guided practice in systematic and participant observation. Observer bias, field notes, unobtrusive measures."
SESP 291-1,SESP,291-1,Peer-Led Learning: Theory and Practice,0.25,"SESP 291 is the training program for students working as first-time mentors in the Peer Leaders program. It is taken over two academic quarters, with each quarter offering .25 credit (a total of .5 credit). You will receive a ""K"" grade for fall quarter, which means you are continuing in the course. After winter quarter, you will receive a letter grade which will be retroactively applied to fall quarter."
SESP 291-2,SESP,291-2,Peer-Led Learning: Theory and Practice,0.25,
SESP 295-1,SESP,295-1,Leadership Studio I,1,"Learning organizing requires building a real organization. Students accepted to the certificate program will further develop their organizing skills by taking a leadership role on the executive board of Open Democracy Northwestern (undergraduate club). Leaders will develop strategy, train club members, manage operations. Leaders will receive weekly coaching from instructors. Course is only open to students who have completed the first year sequence of the certificate. 
Prerequisites: Prior to 2024-2025 students will need to have completed SESP 195-0 3 times to enroll. 2024-2025 and beyond, students will need to have completed SESP 195-1, 195-2, 195-3 to enroll."
SESP 295-2,SESP,295-2,Leadership Studio II,1,"Learning organizing requires building a real organization. Students accepted to the certificate program will further develop their organizing skills by taking a leadership role on the executive board of Open Democracy Northwestern (undergraduate club). Leaders will develop strategy, train club members, manage operations. Leaders will receive weekly coaching from instructors. Course is only open to student who have completed the first year sequence of the Civic Engagement Certificate. 
Prerequisites: Prior to 2024-2025 students will need to have completed SESP 195-0 3 times to enroll. 2024-2025 and beyond, students will need to have completed SESP 195-1, 195-2, 195-3 to enroll."
SESP 298-0,SESP,298-0,Student Organized Seminar,1,Courses proposed by students and supervised by faculty sponsors on special topics approved by the SESP undergraduate education director. May be taken only once per quarter; pass/no credit only. Consultation with the SESP student affairs assistant dean advised.
SESP 299-1,SESP,299-1,Civic Engagement Capstone Research,1,Independent study courses leading to completion of the Certificate in Civic Engagement capstone project.
SESP 299-2,SESP,299-2,Certificate in Civic Engagement- Capstone Project,1,Independent study courses leading to completion of the Certificate in Civic Engagement capstone project.
SESP 310-0,SESP,310-0,Causal Methods for Evaluating Policy,1,"This course will provide students with a framework for understanding causal inference and a toolkit for making causal claims using quantitative data. 
Prerequisites: Students need to have taken SESP 210-0 or any 200-level STATS course."
SESP 320-0,SESP,320-0,Race and Education,1,Conceptual underpinnings of the construct of race and how conceptions of race have influenced the course of education in the United States.
SESP 322-0,SESP,322-0,Crafting Child Policy,1,"This course is open to undergraduate students interested in the intersection of child development, social policy, and  applied  research. The course will guide students in how to apply psychological theory and rigorous research methods to the study of child and family policies in real-world settings. Working in groups, students will have the opportunity to answer pressing, current  questions posed by the Illinois  Governor’s Office of Early Childhood Education and Chicago’s Office of the Mayor. Group projects have the potential to help inform the structure and development of the state’s  innovative  policies for young children (birth to 8) and  their  families."
SESP 323-0,SESP,323-0,"Trauma and Atrocity: Holocaust Memory, Memorial and Museums",1,"What is Holocaust memory? How has Holocaust memory changed over time, and how does the Holocaust continue to affect our understanding of trauma, atrocity, and human rights today? This seminar addresses individual memory, including survivor and witness testimony, memory and trauma, and the impact of the Holocaust on survivors' families and communities."
SESP 324-0,SESP,324-0,Pedagogies for History and Injustice: Holocaust Education Design,1,N/A.
SESP 325-0,SESP,325-0,"Race, Adolescence, and School Discipline",1,"In recent years, racial disparities in school discipline have attracted the attention of educators, policymakers, parents, and the general public. Why is it so hard for legal, political, and educational institutions to improve school discipline? How do intersections of race, gender, and social class matter for students' experiences of school discipline? Are there schools that are getting discipline right? What does that look like, and to what extent can other schools learn from their successes? In this course, we will learn about evidence-based policy improvements and imagine how to create schools where race does not predict discipline."
SESP 351-0,SESP,351-0,Special Topics,1,Advanced work on special topics.
SESP 351-SA,SESP,351-SA,Special Topics,1,Advanced work on special topics. This course is limited to students approved to study abroad through the Global Learning Office (GLO).
SESP 360-0,SESP,360-0,Magic Monsters & the Holocaust,1,"In this course, we'll explore public learning about the Holocaust through popular film and fiction. We'll question which historical narratives are being told and which are being ignored, and we'll ask why and how genres like fantasy, sci-fi, fairy tales, and time travel are commonly used to bring stories of mass-violence to the public."
SESP 381-0,SESP,381-0,BSED/BSJ Experiential Learning Community Workshop Series,0,"In their second year, students choose 1 experiential education requirement – either the SESP Practicum, Student Teaching, or Medill Journalism Residency for 4 units of credit. The students participate in the Community Workshop Series during the year they complete their experiential education requirement."
SESP 390-0,SESP,390-0,Research Apprenticeship,1,"Opportunity to participate in faculty research projects. 
Prerequisites: consent of the faculty member and the SESP assistant dean for student affairs; submission of completed Request for Independent Study/Special Courses Form at registration."
SESP 391-0,SESP,391-0,Advanced Research Design,1,"Overview of research methods that may be used to design and implement the honors thesis. 
Prerequisites: SESP 210-0 and SESP 272-0 recommended."
SESP 392-0,SESP,392-0,Experiential Learning: Practicum,4 Units,
SESP 392-SA,SESP,392-SA,Experiential Learning: Practicum Study Abroad,4 Units,
SESP 398-0,SESP,398-0,Senior Thesis Seminar,1-3 Units,"Students develop, design, implement, and evaluate a research project under a faculty advisor's guidance. 
Prerequisites: senior status, cumulative GPA by the end winter quarter of the junior year, recommendation for the honors program from SESP 391-0 instructor(s); consent of program director."
SESP 399-0,SESP,399-0,Independent Study,1,"Faculty-supervised study of special topics of the student's own choosing and not covered in regular courses. 
Prerequisites: consent of the supervising faculty member(s) and the SESP assistant dean for student affairs; submission of completed Request for Independent Study/Special Courses Form at registration."
