code,category,number,title,units,desc
COMM_ST 250-0,COMM_ST,250-0,Team Leadership and Decision Making,1,Theories and research relating to communication in small groups and group decision making.
COMM_ST 250-SA,COMM_ST,250-SA,Team Leadership and Decision Making,1,Theories and research relating to communication in small groups and group decision making.
COMM_ST 255-0,COMM_ST,255-0,"Understanding Media Markets: Users, Makers and Metrics",1,"How the preferences and habits of media users, the strategies and constraints of media makers, and the growing prevalence of data and metrics form a dynamic marketplace that shapes public attention."
COMM_ST 261-0,COMM_ST,261-0,Introduction to Strategic Communication,1,"The affordances of new technologies and changes in the modern business landscape have fundamentally transformed strategic communication. Where previous research and practice has separated public relations from organizational communication, the modern environment makes such a distinction not only meaningless, but dangerous. This course, using case studies and foundational readings, explores the nature of the modern organization and the role of communication in it."
COMM_ST 263-0,COMM_ST,263-0,Risk Communication,1,"What is effective risk communication? If the last few years have taught us anything, it is the need for effective risk communication. Readings and lectures will examine social psychology and communication discoveries that inform our understanding of how people interpret risk information and make decisions. Through discussions, in-class activities, and student-led projects, students will explore the creation and evaluation of effective risk messages. Special emphasis will be given to the context of health and the environment."
COMM_ST 270-0,COMM_ST,270-0,Media Effects,1,"Media content and effects are explored in various domains, including politics, violence, sexuality, marketing, health, science, and video games. The course begins with a historical overview of theory, methodology and research in the realm of media effects. The course continues with extensive survey of contemporary research about the role of media in facilitating changes in people and society, and consideration of possible explanations of how media effects occur. The course will conclude with discussion of possible ways to diminish socially undesirable media effects and enhance pro-social influence."
COMM_ST 274-0,COMM_ST,274-0,Power in Entertainment,1,"How power is created, sustained, and challenged in entertainment media; how and why individuals, groups, and corporations achieve and maintain dominance in art, film, television, gaming, and digital and social media."
COMM_ST 275-0,COMM_ST,275-0,Persuasive Images: Rhetoric of Popular Culture,1,"Analysis of image-making in all forms of popular culture-in film and television but also shopping malls, supermarkets, car dealers, and doctors' offices."
COMM_ST 276-0,COMM_ST,276-0,The Construction of Value in Cultural Markets,1,"This course explores the dynamics of value creation in markets for symbolic goods. Why do people pay millions for a painting of one artist rather than another? Why do some brands become globally sought after, while others never make it beyond their national context? Students will be acquainted with key approaches to the study of cultural markets from a sociological perspective. They will learn, for example, about the significance of the status structure of cultural markets, of price signals, market classifications, the construction of meaning around market categories, the dynamics of branding for crossing national boundaries, or the influence of cultural critics and broader discourses for valuation processes. Each week, the course will be complemented with collaborative team discussions in which students will engage with a substantive case to learn how to connect theoretical concepts with illuminating empirical analysis."
COMM_ST 290-0,COMM_ST,290-0,Forensics,1,Independent research and analysis in conjunction with participation in intercollegiate forensics. Credit may not be earned for 290 more than once.
COMM_ST 294-0,COMM_ST,294-0,First-Year Seminar,1,Study in seminar format of a topic in communication. Assignments emphasize expository writing. SOC First-Year Seminar
COMM_ST 295-0,COMM_ST,295-0,Topics in Communication Studies,1,"Reading, research, and discussion in areas of significance. Topics vary."
COMM_ST 298-0,COMM_ST,298-0,Undergraduate Seminar,1,Student or faculty initiated seminars to consider special topics. Credit for 298 may be earned more than once. No more than 2 units of such credit may be applied toward fulfillment of the major requirements.
COMM_ST 301-0,COMM_ST,301-0,Current Issues in Privacy,1,COMM_ST 301-0 Current Issues in Privacy (1 Unit)  
COMM_ST 302-0,COMM_ST,302-0,Law of the Creative Process,1,COMM_ST 302-0 Law of the Creative Process (1 Unit)  
COMM_ST 303-0,COMM_ST,303-0,Communication and Misinformation,1,"This course will explore the factors that make people vulnerable to misinformation and the reasons that corrections so often fail to change their minds. We will also analyze how those tendencies are enhanced by media technologies and exploited by various stakeholders. In addition, we will consider possible remedies that could be employed to combat misperceptions. Finally, students will put knowledge into practice, by producing an original podcast episode in small groups."
COMM_ST 310-0,COMM_ST,310-0,"Rhetoric, Democracy & Empire in Classical Athens",1,Students will read Thucydides' History of the Peloponnesian War along with texts in classical rhetoric to address perennial problems regarding the role of speech in a democratic society.
COMM_ST 314-0,COMM_ST,314-0,Rhetoric and Public Commemoration,1,COMM_ST 314-0 Rhetoric and Public Commemoration (1 Unit)  
COMM_ST 315-0,COMM_ST,315-0,Rhetoric of Social Movements,1,COMM_ST 315-0 Rhetoric of Social Movements (1 Unit)  
COMM_ST 317-0,COMM_ST,317-0,"Voice, Violence, and Democracy",1,"Understanding how and why ""democracy"" has come to be regarded today as the only ""legitimate"" form of government; explored by examining alternative roads to modernity and democratic polity taken by different countries through the dialectic of voice (rhetoric) and violence in contemporary democracies."
COMM_ST 324-1,COMM_ST,324-1,"Rhetoric of U.S. Women's Rights, Colonial to 1920",1,"COMM_ST 324-1 Rhetoric of U.S. Women's Rights, Colonial to 1920 (1 Unit)  "
COMM_ST 324-2,COMM_ST,324-2,"Rhetoric of U.S. Women's Rights, 1920-Present",1,"COMM_ST 324-2 Rhetoric of U.S. Women's Rights, 1920-Present (1 Unit)  "
COMM_ST 326-0,COMM_ST,326-0,African American Rhetoric,1,Survey of key texts of 20th century African American public discourse as well as a forum to discuss those texts and engage them analytically and critically.
COMM_ST 339-0,COMM_ST,339-0,Health Communication and Precision Medicine,1,"This applied course will provide you with a basic understanding of precision medicine and an in depth understanding of health communication theory and practice. Specifically, we will use precision medicine as a case in which to explore pertinent theories and principles of health communication such as complexity, risk, and uncertainty. By the end of this course, you should have an understanding of opportunities for communication scholarship to contribute to the advancement of precision medicine."
COMM_ST 340-0,COMM_ST,340-0,Community Integration of Labeled People,1,"Examination of local integration initiatives, the role of professionals, the language used to describe the initiatives, the social service system's responses, and the agents and communities that have constructed inclusive environments for people labeled with disabilities."
COMM_ST 341-0,COMM_ST,341-0,Communication and Aging,1,COMM_ST 341-0 Communication and Aging (1 Unit)  
COMM_ST 342-0,COMM_ST,342-0,"The Experience of Chronic Illness: Body, Self, and Story",1,"This course is an introduction to social scientific models of the experience of illness, especially chronic illness. Chronic illnesses are the leading cause of death and disability in the U.S. and account for 86% of health care expenditures. Acute illness, trauma, and injury are important issues in healthcare, and we will touch on them briefly. But in the realm of human health, most of the major structural, systemic, cultural, financial, professional, emotional, and psychological challenges that face the American people and the US healthcare system center on chronic illness. The goal of the course is to equip students with a conceptual understanding of the experience of chronic illness, and a vocabulary for describing the experience of illness, so that they are better able to design, redesign and optimize healthcare systems and structures to better meet the needs of chronically ill people."
COMM_ST 344-0,COMM_ST,344-0,Interpersonal Conflict,1,"COMM_ST 344-0 Interpersonal Conflict (1 Unit) 
Prerequisite: COMM_ST 205-0."
COMM_ST 345-0,COMM_ST,345-0,Family Communication,1,"COMM_ST 345-0 Family Communication (1 Unit) 
Prerequisite: COMM_ST 241-0."
COMM_ST 350-0,COMM_ST,350-0,Organizational Leadership,1,"This course enables students to think critically about leadership in organizations by understanding five facets of leadership. The five facets are areas of theorizing that explain what makes leadership effective: features, functions, form, fit, and focus. We will learn to answer questions about who is influential, what makes for good leadership, when (under what conditions?), and why (through what mechanisms?) is leadership successful. We explore leadership concepts using a set of illustrative case studies of interesting people who have led interesting lives of impact."
COMM_ST 350-SA,COMM_ST,350-SA,Organizational Leadership,1,"This course enables students to think critically about leadership in organizations by understanding five facets of leadership. The five facets are areas of theorizing that explain what makes leadership effective: features, functions, form, fit, and focus. We will learn to answer questions about who is influential, what makes for good leadership, when (under what conditions?), and why (through what mechanisms?) is leadership successful. We explore leadership concepts using a set of illustrative case studies of interesting people who have led interesting lives of impact."
COMM_ST 351-0,COMM_ST,351-0,Technology & Human Interaction,1,COMM_ST 351-0 Technology & Human Interaction (1 Unit)  
COMM_ST 352-0,COMM_ST,352-0,Social Network Analysis,1,COMM_ST 352-0 Social Network Analysis (1 Unit)  
COMM_ST 352-SA,COMM_ST,352-SA,Social Network Analysis,1,"Use of social network analysis to understand the growing connectivity and complexity in the world around us on different scales, ranging from small groups to the web. How we create social, economic, and technological networks; how these networks enable and constrain our attitudes and behavior."
COMM_ST 353-0,COMM_ST,353-0,Collaboration Technology,1,"Communication and behavior in groups; issues raised by collaborative use of communication and computing technologies. Topics include theories of group and organizational behavior, interpersonal awareness, privacy, trust, technology-mediated communication, and technology evaluation and adoption."
COMM_ST 355-0,COMM_ST,355-0,Audience Analysis,1,"COMM_ST 355-0 Audience Analysis (1 Unit) 
Prerequisites: COMM_ST 201-0 (or equivalent); COMM_ST 270-0."
COMM_ST 358-0,COMM_ST,358-0,Algorithms and Society,1,"Computing technologies play a role in an increasing percentage in our lives. They help to define the information we consume, the jobs that are available to us, and even our romantic partners. While these technologies bring us many benefits – more appealing information, better jobs – an increasing body of research suggests that they may also have critical negative side-effects or externalities. These externalities may be serious: some have attributed recent election outcomes and future massive-scale job loss to computing technologies (at least in part), even suggesting that we need a new “societal business model” [1]. In this course, we will first review and discuss this body of research. We will then shift towards developing potential solutions to these problems. Ultimately, my hope is that students who take this course will be better equipped to build technologies that are more likely to have a net positive effect on society."
COMM_ST 360-0,COMM_ST,360-0,Theories of Organizational Communication,1,Theories and research dealing with communication in formal organizations and institutions.
COMM_ST 363-0,COMM_ST,363-0,Bargaining and Negotiation,1,COMM_ST 363-0 Bargaining and Negotiation (1 Unit)  
COMM_ST 364-0,COMM_ST,364-0,Collective Decision Making & Communication in Organizations,1,COMM_ST 364-0 Collective Decision Making & Communication in Organizations (1 Unit)  
COMM_ST 365-0,COMM_ST,365-0,Organizational Assessment,1,COMM_ST 365-0 Organizational Assessment (1 Unit)  
COMM_ST 367-0,COMM_ST,367-0,Nonprofit Communication Management,1,Nongovernmental organizations and the campaigns they create. Examined through three interrelated modules: differentiating nongovernmental organizations from business and government organizations; issues they face that their government and business counterparts do not; nonprofit campaigns and public communication.
COMM_ST 370-0,COMM_ST,370-0,Ethnographies of Culture,1,COMM_ST 370-0 Ethnographies of Culture (1 Unit)  
COMM_ST 371-0,COMM_ST,371-0,Cultural Analytics,1,"Big data is currency, to those initiated in the nuts and bolts of data science. This data literacy course introduces research on cultural markets, superstars, social media, and crowdsourcing, and provides you with tools to apply this research. You will learn how to plot and interpret graphs to measure performance in a cultural market; use Internet search data and Twitter conversations to forecast trends; build, visualize, and analyze networks; and to train machine learning algorithms for prediction. Except an open mind, there are no prerequisites for the class. While formal thinking is encouraged, the course focuses on providing conceptual foundations and hands-on tools that apply across a variety of fields in communication, computer science, economics, life sciences, and sociology."
COMM_ST 372-0,COMM_ST,372-0,Creativity in Context,1,"This course explores an intriguing problem in social scientific analysis: the production of new ideas and practices as well as the reputations of their creators: How do communication flows in social and cultural contexts affect creative output and innovations? How do professional communities collectively determine when ideas are original, instead of misguided or infeasible? How does this compare across the media, the arts, or the economy? Students will be acquainted with key approaches to creativity and innovation in sociology, communication studies, organizational analysis, urban studies, and economics. Through weekly assignments, students also will build important skills to develop an independent creative research project and gain insights for their future creative professional work. The course will involve brief lectures, student presentations, discussions, small group activities, and a collective interview with a creative expert."
COMM_ST 373-0,COMM_ST,373-0,Environmental Art and Advocacy,1,"This course examines the use of visual and media arts for public advocacy regarding environmental concerns. We focus on advocacy groups using artistic works, practices, or techniques, and on artists shaping their work to inform and persuade the public."
COMM_ST 374-0,COMM_ST,374-0,Interactive Museum Exhibit Design,1,"This course is for undergraduate students interested in the design of interactive museum exhibits. Students will engage with readings about the role museums play in public education and communication, how to design museum exhibits, the role technology can play in making museums interactive, and methods for evaluating learning and engagement at museum exhibits. Individual assignments will include analyzing and presenting on an existing museum exhibit and creating a design pitch for a novel museum exhibit. Students will work in groups towards the end of the quarter to develop an in-depth design and evaluation plan for a novel museum exhibit and, as the final project, create a paper prototype of the exhibit. No previous design or technology experience is needed for students to enroll in this course."
COMM_ST 375-0,COMM_ST,375-0,The Sociology of Online News,1,COMM_ST 375-0 The Sociology of Online News (1 Unit)  
COMM_ST 376-0,COMM_ST,376-0,Contemporary Television,1,"Changes in the art and business of television with the introduction of new media. Production, storytelling, identity, and distribution of TV and web entertainment."
COMM_ST 378-0,COMM_ST,378-0,Online Communities and Crowds,1,COMM_ST 378-0 Online Communities and Crowds (1 Unit)  
COMM_ST 380-0,COMM_ST,380-0,Political Communication,1,"COMM_ST 380-0 Political Communication (1 Unit) 
Prerequisites: COMM_ST 220-0 and COMM_ST 205-0."
COMM_ST 381-0,COMM_ST,381-0,"Media, Movements, & Social Change",1,"Social movements are formed through communication and it is through communication that they achieve much of their strategic objectives. This course explores the complex relationships between communication and social movements, bringing together theories from communication studies, sociology, and political science, as well as tracing historically how social movements have developed new practices of achieving social change. Advanced Expression Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
COMM_ST 383-0,COMM_ST,383-0,"Media, Communication, and Environment",1,"Exploring, understanding, and researching questions and issues related to the environment and climate through the study of media and communication."
COMM_ST 386-0,COMM_ST,386-0,"Science, Technology, and Society",1,"COMM_ST 386-0 Science, Technology, and Society (1 Unit) 
Prerequisite: previous coursework on the historical or social dimensions of information and communication technology."
COMM_ST 387-0,COMM_ST,387-0,Critical Internet Studies,1,"This course focuses on current issues in the field of Critical Internet Studies, with special attention directed to power dynamics related to the structures, designs, and uses of internet-related technologies. We will touch on the economic, political, social, and cultural significance of the internet, and work to analyze how existing oppressive power dynamics relating to racism, gender-based violence, and other forms of discrimination are entwined in various media issues.   Readings focus on timely topics (e.g., memes, platform politics, misinformation, surveillance, algorithmic bias, tech and social justice, and more) across internet-related media and from historical, transnational, and multiple methodological perspectives. We will dig into the tension between commercial interests and creative uses of internet-related technologies.    This class offers an opportunity to discuss the internet in a fundamental way. The seminar format allows students to engage with complex ideas, and to develop and refine critical thinking, verbal, and writing skills in an interactive and collective way."
COMM_ST 388-0,COMM_ST,388-0,Internet and Society,1,COMM_ST 388-0 Internet and Society (1 Unit)  
COMM_ST 389-0,COMM_ST,389-0,Practicum in Communication Research,1,COMM_ST 389-0 Practicum in Communication Research (1 Unit)  
COMM_ST 390-0,COMM_ST,390-0,Children's Culture,1,COMM_ST 390-0 Children's Culture (1 Unit)  
COMM_ST 392-0,COMM_ST,392-0,"Global Culture, Commerce and Communication",1,"COMM_ST 392-0 Global Culture, Commerce and Communication (1 Unit)  "
COMM_ST 394-0,COMM_ST,394-0,Communication Studies Research Seminar,1,"Small seminars in research topics led by different members of the department faculty. Students complete a research paper on a topic related to the seminar theme. 
Prerequisite: COMM_ST 294-0."
COMM_ST 395-0,COMM_ST,395-0,Topics in Communication Studies,1,COMM_ST 395-0 Topics in Communication Studies (1 Unit)  
COMM_ST 395-SA,COMM_ST,395-SA,Topics in Communication Studies,1,"Reading, research, and discussion in areas of significance. Topics vary."
COMM_ST 397-0,COMM_ST,397-0,Honors Seminar,1,"Students work on a 2-to 3-quarter project, culminating in a senior thesis, with the guidance of a faculty adviser. Upon successful completion a student is eligible to graduate with departmental honors. Students receive 2 units of 397 Senior Honors Thesis credit for completing the thesis."
COMM_ST 398-0,COMM_ST,398-0,Undergraduate Seminar,1,Student or faculty initiated seminars to consider special topics. Credit for 398 may be earned more than once. No more than 2 units of such credit may be applied toward fulfillment of the major requirements.
COMM_ST 399-0,COMM_ST,399-0,Independent Study,1,Enrollment only by petition in advance.
