code,category,number,title,units,desc
JOUR 323-0,JOUR,323-0,Reporting & Producing Social Media Video,1,"This class is about the things in your social media timelines that move and make noise—the news clips, explainers and engaging video stories that populate social media platforms. It’s also about the trends, algorithms and business models behind those posts. We'll look at the top innovators of this genre and learn the best practices for social media video reporting. 
Prerequisite: Medill Sophomore Standing."
JOUR 324-0,JOUR,324-0,Advanced Feature Writing,1,"This course is designed to extend the lessons of foundational classes in narrative structure, immersion reporting, feature storytelling, and magazine writing."
JOUR 325-0,JOUR,325-0,Narrative Structure,1,“Narrative Structure in Storytelling” is an immersive discussion-based course about the art of crafting stories for different media platforms with a pivot toward personal narrative creation in the second half of the quarter.
JOUR 326-0,JOUR,326-0,Advanced Photojournalism,1,"Advanced Photojournalism is recommended for students who are already familiar with DSLR cameras and have some experience using Lightroom/Photoshop.  This class will review basic DSLR usage, how to use Lightroom, composition, photojournalism ethics, but will primarily be a production and editing course centered around the creation of a story-driven character-based photo story."
JOUR 327-0,JOUR,327-0,Social Justice Investigative Primer,1,"Over two quarters, students admitted to the Medill Investigative Lab will investigate one local, national or international issue, conduct interviews, probe critical data and trends and ultimately produce a groundbreaking investigative story from the ground up. Students will collaborate with each other, the instructor and potentially other professional investigative journalists to produce stories."
JOUR 330-0,JOUR,330-0,Reading and Reporting LGBTQ Health,1,"Students will learn how to explore, navigate and report on public health in the City of Chicago by reading LGBTQ+ news media and learning queer and trans writing methods. Students will also learn how to critically read media coverage of LGBTQ+ people."
JOUR 331-0,JOUR,331-0,Sex and the American Empire,1,"This course will be an intensive study in understanding the relationship between American journalism and the U.S. military in creating an American empire. By focusing on how the U.S. military has segregated service members by race, sexuality, gender and gender identity—and on how on U.S. media has covered the military—students will study how identity roles have been formed by both the military and the media in American society."
JOUR 332-0,JOUR,332-0,Coverage of Gender and Sexual Minorities,1,"Examination of social science research on LGBT communities and translating it for specialized and general audiences. Topics include research aims and limitations; reporting on underrepresented groups; finding fresh angles and credible sources; contextualizing stories of local, national, and international reach. 
Prerequisite: Sophomore standing."
JOUR 333-0,JOUR,333-0,Bilingual Reporting,1,"This is a bilingual course that explores the history, current state and future of the English, Spanish and bilingual audiences and the media outlets that seek to reach them. Students will get to know Chicago’s vibrant and diverse LatinX communities and practice research and interviewing, reflection and story production in Spanish and in English. Spanish proficiency required. 
Prerequisite: Medill sophomore standing."
JOUR 342-1,JOUR,342-1,Knight Lab: Studio,1,"Each quarter, multidisciplinary teams of students, faculty, and professionals come together to collaborate in the Knight Lab Studio to produce cutting-edge digital work, research, and thought, innovating across every part of the media-making process. By application. 
Prerequisite: Medill Sophomore Standing."
JOUR 342-2,JOUR,342-2,Knight Lab: Artificial Intelligence in Media,1,"A mix of media- and computer science-focused students will explore innovative artificial intelligence ideas and solutions related to the creation, consumption and distribution of journalism."
JOUR 345-SA,JOUR,345-SA,Journalism Residency: Argentina,2 Units,By application only.
JOUR 346-SA,JOUR,346-SA,Journalism Residency: Argentina,2 Units,By application only.
JOUR 347-0,JOUR,347-0,Journalism Residency,1-2 Units,By application only.
JOUR 348-0,JOUR,348-0,Journalism Residency,2 Units,By application only.
JOUR 352-0,JOUR,352-0,"Politics, Media and The Republic",1,"This seminar will explore such themes as polarization, political image-making and advertising, voting rights and voter suppression, as well as campaign rhetoric and policy issues. 
Prerequisite: Medill sophomore standing."
JOUR 353-0,JOUR,353-0,Dilemmas of American Power,1,"This course uses an engaging set of case studies and materials to chart one of the most intriguing stretches of international engagement in U.S. history. Students will work collaboratively to understand why decisions were made, how policies were implemented and sold, and what it all may mean in the end. 
Prerequisite: Medill sophomore standing."
JOUR 357-0,JOUR,357-0,Sports Commentary,1,"Students will develop a distinctive voice that stands out from the cacophony of opinions in the sporting world, to create commentary that is informative, thought-provoking and entertaining and to adapt those messages for delivery across multiple media platforms. Students will learn to coalesce their observations, opinions and experiences into compelling arguments. 
Prerequisite: Medill junior standing."
JOUR 358-0,JOUR,358-0,Evolution of Sports Media,1,"From the foundational elements in the days of typewriters and telegraphs that are still in use today to the technological innovations that will shape the way we watch sports in the future, Sports Media History examines the evolution of this multibillion-dollar field."
JOUR 359-0,JOUR,359-0,Media History and the Native American Experience,1,"In this media history class, we will generate multimedia content for an “Indigenous Tour of Northwestern.” Students will research Native American people, places, policies, and historic social movements that intersect with locations on the Northwestern campus."
JOUR 360-0,JOUR,360-0,Intro to Sports Writing,1,"This course is a dive into the world of sports journalism and how sports reporters do their jobs on a daily basis, utilizing all the fundamentals of good journalism while recognizing that it is also a unique endeavor."
JOUR 365-SA,JOUR,365-SA,Journalism Residency: South Africa,2 Units,By application only.
JOUR 366-SA,JOUR,366-SA,Journalism Residency: South Africa,2 Units,By application only.
JOUR 367-0,JOUR,367-0,Native American Environmental Issues and the Media,1,"This course introduces students to indigenous issues, such as treaty-based hunting, fishing, and gathering rights; air and water quality issues; mining; land-to-trust issues; and sacred sites. We will focus on how the media cover these issues and how that coverage contributes to the formation of public opinion and public policy. 
Prerequisite: Medill sophomore standing."
JOUR 368-0,JOUR,368-0,Documentary,1,"This course will provide students with a comprehensive overview of HD video production specifically geared towards producing short documentaries that tell human stories. Emphasis is put on the use of character, conflict, drama and surprise in telling these documentary stories. Students will learn documentary production with a journalism focus: reporting, camera technique, lighting and sound recording in the field. 
Prerequisite: JOUR 301-0 or JOUR 301-1."
JOUR 370-0,JOUR,370-0,Media Law & Ethics,1,"This course will acquaint you with the ethical and legal principles that govern journalism and all communications media, and provide an opportunity to come to grips with those principles, using reasoning, analysis, critical thinking, and precise expression. 
Prerequisites: Medill sophomore standing."
JOUR 371-0,JOUR,371-0,Journalism of Empathy,1,"Exploration of writing and reporting about people and places neglected and misunderstood by mainstream America. 
Prerequisite: JOUR 301-0 or JOUR 301-1."
JOUR 372-0,JOUR,372-0,International Journalism: South Africa,1,"This course covers contemporary history in South Africa with a special focus on the role of media. It provides an opportunity to hear from African journalists working in one of the world’s newest democracies and to compare and contrast their experience with the increasingly contested role of reporters in the U.S., the world’s oldest constitutional republic. Required for South Africa Journalism Residency. 
Prerequisites: JOUR 301-0 or JOUR 301-1."
JOUR 373-0,JOUR,373-0,Medill Investigative Lab,2 Units,"In this dynamic course grounded in real-time investigative reporting, students will expose a problem of significant national or international importance and chronicle its effects on the lives and livelihoods of those most impacted, particularly those in disenfranchised communities. 
Prerequisite: Medill junior standing and instructor consent."
JOUR 374-0,JOUR,374-0,Techniques of Investigative Journalism,1,"In this course, you’ll examine the issues, ethics and challenges of investigative journalism while you partner with a working journalist to learn how to use reporting tools that will strengthen any type of story you pursue, as well as prepare you to take advanced investigative reporting courses if you choose. 
Prerequisite: JOUR 301-0."
JOUR 376-0,JOUR,376-0,Media Design,1,"In this course students will be introduced to creating and developing a visual response to communication problems, including understanding of hierarchy, typography, aesthetics, composition and the construction of meaningful images. 
Prerequisite: Medill sophomore standing and JOUR 301-0 or JOUR 301-1."
JOUR 377-0,JOUR,377-0,Introduction to Data Journalism,1,"The course will introduce students to the basics of data journalism in a busy newsroom, showcasing the importance of telling a story and how tools can help you do it. The emphasis of this course is on practical skills and the latest developments in data journalism: working with designers, using free charting tools, sourcing and mapping data."
JOUR 378-0,JOUR,378-0,Introduction to Photojournalism,1,"This class will provide students with an introduction to digital photography with an emphasis on photojournalism. Emphasis will be put on using images to portray human stories – ones that surprise, break stereotypes, and capture emotion in dramatic and intimate situations. This class will also focus on basic picture editing and how proper picture selection enhances the total journalistic package. 
Prerequisite: Medill sophomore standing."
JOUR 383-0,JOUR,383-0,Health and Science Reporting,1,"In this combination writing workshop and seminar, students will read some of the best science and health journalism; meet with expert scientists on campus; and meet the editors and writers from leading scientific journals and publications. Students will learn what makes good science writing, how to find sources, how to evaluate information and how to sort out science from pseudo-science. 
Prerequisite: Medill sophomore standing."
JOUR 384-0,JOUR,384-0,"Covering Washington, D.C. as a Mobile Journalist",2 Units,"This class will give students hands-on experience covering the nation's capital as a mobile journalist on a beat, producing up-to-the-minute political stories for the Medill on the Hill website. The primary focus of the course, instant newsgathering and multi-media reporting, will enhance innovative story-telling and deadline skills. 
Prerequisite: By application only."
JOUR 388-0,JOUR,388-0,Internship,0,"Student-initiated internships in journalism. Supervised by Medill Career Services. 
Prerequisites: Sophomore standing and consent of Medill Career Services."
JOUR 390-0,JOUR,390-0,Special Topics,1,"Specialized experimental courses offered from time to time by faculty. Topics may include journalism in a networked world and depth reporting using documents and databases. 
Prerequisites: Vary depending on the course."
JOUR 399-0,JOUR,399-0,Undergraduate Independent Study,0.5-1,Academic work sponsored and supervised by a faculty member working one-on-one with the student. By application.
JOUR 399-3,JOUR,399-3,Experiential Learning,0,Journalism Travel Program. By application Only.
