code,category,number,title,units,desc
PERF_ST 306-0,PERF_ST,306-0,Performance and Race,1,"An exploration of the field of performance studies as it interrogates the relationship between race and performance. Anchoring each class in the work of artists who engages the medium of performance, we explore the ways in which race is performed and performative. Performance works by black, brown, Asian, and indigenous artists will anchor understandings of race and racism."
PERF_ST 307-0,PERF_ST,307-0,Performance in Latin America,1,"This course provides an overview of artistic, quotidian, and activist performance practices in Latin America. Students will engage performance practice as an object of study, analytic framework, and communication medium in order to develop their own work in dialogue with the course themes and contexts."
PERF_ST 308-0,PERF_ST,308-0,Contemporary Middle Eastern Performance,1,"This seminar examines embodied cultural practices across the Middle East and North Africa, with particular attention to music, dance, theater, and popular culture. Spanning the late nineteenth century to the Arab Spring, students will better understand a cultural history of the region, its role in shaping global modernity, and the politics of gender, sexuality, and ethnoreligious difference. Global Perspectives on Power, Justice, and Equity Literature and Arts Foundational Discipline"
PERF_ST 309-0,PERF_ST,309-0,Black Performance,1,Exploration of black performance traditions; introduction to various schools of thought regarding black performance.
PERF_ST 310-0,PERF_ST,310-0,Performing Africa,1,"This course invites students to imagine themselves as creators and curators, rather than as passive consumers or critics, of African images. We will engage storytelling, photography, devised theater, and movement as creative strategies with which to probe the idea of Africa; and explore historical and contemporary discourses that underpin ideas about Africa in the West. Literature and Arts Foundational Discipline"
PERF_ST 312-0,PERF_ST,312-0,"Yoga: Practice, History, and Politics",1,"This course combines yoga practice with critical inquiry to engage the global phenomenon of yoga as performance, industry, philosophy, and culturally contested zone. We will study the historical and social processes that shaped the historic transformation of yoga from a 5,000 year-old South Asian tradition into a modern cultural form."
PERF_ST 313-0,PERF_ST,313-0,Documentary Theater and Performance,1,"This practice-based course focuses on the historical and theoretical foundations of documentary theatre and performance. Through case studies we will explore the poetics and politics of the genre. Students will devise their own documentary pieces based on interviews, personal narratives, and archival records of their choosing."
PERF_ST 315-0,PERF_ST,315-0,Non-Fiction Studies,1,PERF_ST 315-0 Non-Fiction Studies (1 Unit)  
PERF_ST 316-0,PERF_ST,316-0,Folklore and Oral Traditions,1,PERF_ST 316-0 Folklore and Oral Traditions (1 Unit)  
PERF_ST 317-0,PERF_ST,317-0,Feminist Performance,1,"This seminar focuses on the analytics and practice of intersectional, queer, and trans-feminist performance through a selection of key scholarly, artistic, and activist works. Pursuing what a feminist performance practice is and what it does, we will develop critical readings and hands-on experiments that follow feminist strategies in response to issues like gender-based violence, dissident identities, and collective emancipation."
PERF_ST 318-0,PERF_ST,318-0,Performing Masculinities,1,"This course will examine the ways in which masculinity is represented in popular culture, theoretical discourse, and live performance. Assuming that gender is made and not given, the course will challenge the assumption that only “men” are creators, performers, and producers of masculinity. We will also examine the ways in which race, class, and sexuality alter tropes of masculinity."
PERF_ST 319-0,PERF_ST,319-0,Queer and Trans of Color Critique,1,"This class explores the development of queer of color and trans of color critique, their relationship to each other and to the realm of performance and performance studies. In addition to engaging with the traditions of queer and trans of color critique, the course will explore queer and trans of color performance practice as a site of theoretical praxis."
PERF_ST 321-0,PERF_ST,321-0,"Performance, Sex, and Censorship",1,"This seminar pursues the central issues that animated the “culture wars” in the United States since the 1980s, such as artistic expression, censorship, sex and sexuality, gender, race, reproductive choice, and religion. It focuses the history of performance, art, and censorship in the contemporary US, as well as the relevant first amendment law that accompanies much of this history."
PERF_ST 322-0,PERF_ST,322-0,Museums and Cultural Collections,1,"A look at museums as sites and practices of performance. This course focuses on how museums have historically collected, exhibited, and programmed around objects, images, plants, and, at times, human and non-human animals. We will explore the history of collections in libraries, cultural centers, museums and other archives. The course includes significant site visits to Chicago museums and collections."
PERF_ST 323-0,PERF_ST,323-0,Performing Popular Music,1,"This course approaches the study of popular music practices, discourses, and worldmaking from the perspective of performance studies, with its attendant focus on the role of embodiment, social and cultural difference, and practice-based research."
PERF_ST 324-1,PERF_ST,324-1,Presentational Aesthetics,1,PERF_ST 324-1 Presentational Aesthetics (1 Unit)  
PERF_ST 325-0,PERF_ST,325-0,Adaptation: Writing and Staging,1,"This is a course in the fundamentals of adapting an existing, non-dramatic text (such as a novel, short story, memoir, non-fiction of all kinds, poetry, etc.) into a theatrical event. We will focus on all the issues involved in moving a story from one mode of address to another: direct and indirect discourse, voice, the implied author, compression, how time works differently for the reader vs. the spectator, and narrative and what to do about it; as well as replacing text with image, inventing dialogue, and staging the impossible. Some texts will be assigned, but primarily students will work with print texts of their own choosing. Students will have many small exercises in both writing and staging; and work towards a “big project” – the completion of a significant part of their own adaptation. The course could be of interest to anyone interested in directing or creating plays from non-dramatic source texts."
PERF_ST 326-1,PERF_ST,326-1,Performance Art,1,PERF_ST 326-1 Performance Art (1 Unit)  
PERF_ST 327-0,PERF_ST,327-0,Performance Ethnography,1,PERF_ST 327-0 Performance Ethnography (1 Unit)  
PERF_ST 330-0,PERF_ST,330-0,Topics in Performance Studies,1,PERF_ST 330-0 Topics in Performance Studies (1 Unit)  
PERF_ST 331-0,PERF_ST,331-0,Field Study/Internship in Performance Studies,1-4 Units,PERF_ST 331-0 Field Study/Internship in Performance Studies (1-4 Units)  
PERF_ST 335-0,PERF_ST,335-0,Social Art Tactics,1,PERF_ST 335-0 Social Art Tactics (1 Unit)  
PERF_ST 336-0,PERF_ST,336-0,Latino/a Performance,1,PERF_ST 336-0 Latino/a Performance (1 Unit)  
PERF_ST 338-0,PERF_ST,338-0,Autobiographical Performance,1,"In this process-oriented class, students will spend ten weeks analyzing a variety of autobiographical performances and developing solo performance pieces. Students will learn how to create a performance and move from the personal to the universal by pulling inspiration from personal experiences, family archives, and canonical performance art pieces. Students will also learn and practice methods for giving and receiving thoughtful and consensual critical feedback."
PERF_ST 340-0,PERF_ST,340-0,Performance and Technology: Composition Workshop,1,"In this course students will use basic mechatronics to create compelling movement-based performances. The course will involve workshop exploration of technologies embedded in performance: robots, media, computer interface. Students will create performance projects and discuss theoretical and historical implications of technologies in performance. Hands-on making and engineering workshops will be incorporated to develop skills in technological crafts such as circuit design and fabrication, toward technologically enhanced performance."
PERF_ST 399-0,PERF_ST,399-0,Independent Study,1,Prerequisite: consent of undergraduate dean after submission of petition.
