code,category,number,title,units,desc
ENGLISH 210-1,ENGLISH,210-1,British Literary Traditions,1,Chronological survey of British literature in its cultural contexts from Beowulf to the 18th century. Suitable for majors and nonmajors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 210-2,ENGLISH,210-2,British Literary Traditions,1,Chronological survey of British literature in its cultural contexts from the late 18th century to the present day. Suitable for majors and nonmajors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 211-0,ENGLISH,211-0,Introduction to Poetry,1,"Introduction to poetic analysis across a wide range of authors and periods, with emphasis on poetry’s formal elements, genre conventions, and the historical, material, and cultural conditions that shape them. Suitable for majors and nonmajors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 212-0,ENGLISH,212-0,Introduction to Drama,1,"Introduction to the fundamental elements of drama as perceived in performance, exploring how dramatic works communicate from text to stage to audience. Suitable for majors and non-majors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 213-0,ENGLISH,213-0,Introduction to Fiction,1,"Introduction to the analysis of prose fiction from the 18th century to the present day, with special attention to narrative strategies and their historical and cultural contexts. Suitable for majors and nonmajors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 214-0,ENGLISH,214-0,Introduction to Film and Its Literatures,1,"Introduction to the theory and practice of formal film analysis. Students will gain a critical overview of multiple forms of film-related writing, including historical scholarship, film theory, popular reviews, legal documents, manifestos, and movie-inspired fiction. Suitable for majors and nonmajors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 215-0,ENGLISH,215-0,"Topics in Literature, Film, and Media",1,"In contrast to ENGLISH 214-0, which introduces students to a wider mix of literary, cinematic, and media traditions, this course explores specific topics, forms, periods, or genres in greater depth. Suitable for majors and non-majors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 220-0,ENGLISH,220-0,The Bible as Literature,1,"Selected books of the Hebrew bible and New Testament studied from a literary perspective. Students will consider issues of plot, character, genre, narrative strategy, and theories of interpretation. Suitable for majors and nonmajors. No prior knowledge of the field is expected. Students may not receive credit if they took the same class as the former COMP_LIT 210-0. Ethical and Evaluative Thinking Foundational Disci Ethics Values Distro Area Interdisciplinary Distro - See Rules Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 234-0,ENGLISH,234-0,Introduction to Shakespeare,1,"Introduction to representative Shakespearean plays, including comedies, tragedies, and romances. Suitable for majors and nonmajors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 265-0,ENGLISH,265-0,Introduction to Postcolonial Literature,1,"Introduces the field of postcolonial literary studies, including a critical overview of key terms and major debates. Students will read selected postcolonial literary works, paying particular attention to their formal properties, alongside theoretical and historical texts on colonialism and its aftermath. Suitable for majors and nonmajors. No prior knowledge of the field is expected. Global Perspectives on Power, Justice, and Equity Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 266-0,ENGLISH,266-0,Introduction to African American Literature,1,"Literature of Black people in the United States from slavery to freedom. Works of major writers and significant but unsung bards of the past. Taught with AF_AM_ST 210-0; may receive credit for only 1 of these courses. Suitable for majors and non-majors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
ENGLISH 267-0,ENGLISH,267-0,Topics in African American Literature,1,"Content varies. In contrast to ENGLISH 266-0, which offers a broad survey of the field, this course explores particular topics in African American literature in greater depth. Suitable for majors and non-majors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
ENGLISH 270-1,ENGLISH,270-1,American Literary Traditions,1,Representative writers and works of American literature in cultural context. Works discussed range from culture contact to the Civil War. Suitable for majors and non-majors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 270-2,ENGLISH,270-2,American Literary Traditions,1,Representative 19th- and 20th-century works of American literature in cultural context. Suitable for majors and non-majors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 273-0,ENGLISH,273-0,Introduction to 20th-Century American Literature,1,Representative works of American literature since World War I. Suitable for majors and non-majors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 274-0,ENGLISH,274-0,Introduction to Native American and Indigenous Literatures,1,"Survey of Native American and Indigenous literatures from pre-contact periods to the present. Suitable for majors and non-majors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
ENGLISH 275-0,ENGLISH,275-0,Introduction to Asian American Literature,1,"Survey of Asian American literature from the early 20th century to the present, covering a range of genres and ethnicities. Suitable for majors and non-majors. No prior knowledge of the field is expected. Taught with ASIAN_AM 275-0; may receive credit for only 1 of these courses. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
ENGLISH 276-0,ENGLISH,276-0,Topics in Asian American Literature,1,"Content varies. In contrast to ENGLISH 275-0, which offers a broad survey of the field, this course explores particular topics in Asian American literature in greater depth. Suitable for majors and non-majors. No prior knowledge of the field is expected. Taught with ASIAN_AM 276-0. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
ENGLISH 277-0,ENGLISH,277-0,Introduction to Latinx Literature,1,"Surveys major writers and movements from the Spanish colonial era to the present, covering a range of genres and ethnicities. Suitable for majors and non-majors. No prior knowledge of the field is expected. Taught with LATINO 277-0 and SPANISH 277-0; may receive credit for only 1 of these courses. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
ENGLISH 280-0,ENGLISH,280-0,Topics in Multiethnic Literature,1,"Although content varies depending on the specific course topic, all versions of this course examine the ways in which American ethnic identity has been constructed and discussed through literature. Suitable for majors and non-majors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
ENGLISH 281-0,ENGLISH,281-0,Topics in Postcolonial & Comparative Literatures,1,"Content varies. In contrast to ENGLISH 280-0, which offers a broad survey of the field, this course explores particular topics in postcolonial and comparative literatures in greater depth. Suitable for majors and non-majors. No prior knowledge of the field is expected. Global Perspectives on Power, Justice, and Equity Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 282-0,ENGLISH,282-0,Writing and Speaking in Business,1,"Emphasizes writing and speaking to inform and persuade audiences in business contexts to achieve business goals. Attention to clear, compelling, and well-organized written and oral communication."
ENGLISH 283-0,ENGLISH,283-0,Introduction to Literature and the Environment,1,"Studies in literature and other media oriented by ecological thinking. An introduction to the ways in which language, literature, and aesthetic production shape ideas about nature, varying widely across historical and cultural contexts. Suitable for majors and nonmajors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 284-0,ENGLISH,284-0,Topics in Literature and the Environment,1,"Content varies. In contrast to ENGLISH 283-0, which offers a broad survey of the field, this course explores particular topics in greater depth. Suitable for majors and non-majors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 285-0,ENGLISH,285-0,Topics in Literature and Culture,1,"Although content varies depending on the course topic, all versions of this course explore literary texts in their cultural contexts. Suitable for majors and non-majors. No prior knowledge of the field is expected. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 287-0,ENGLISH,287-0,Topics in Global Literatures,1,"Although content varies depending on the course topic, all versions of this course explore literary texts written outside of Britain and the United States. Suitable for majors and non-majors. No prior knowledge of the field is expected. Global Perspectives on Power, Justice, and Equity Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 288-0,ENGLISH,288-0,Topics in Literature and Ethics,1,"Although content varies depending on the course topic, all versions of this course explore literary texts that emerge from, and speak back to, ethical and/or religious traditions. Suitable for majors and non-majors. No prior knowledge of the field is expected. Ethical and Evaluative Thinking Foundational Disci Ethics Values Distro Area Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 300-0,ENGLISH,300-0,Seminar in Reading and Interpretation,1,"Close reading of literary works in the light of various critical methodologies in literary study, with an emphasis on developing skills in qualitative analysis and oral and written expression. Required for English literature majors and minors; recommended for Creative Writing majors and minors. Offers good preparation for higher-level literary study. May be taken only once. Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 302-0,ENGLISH,302-0,History of the English Language,1,ENGLISH 302-0 History of the English Language (1 Unit) Historical Studies Distro Area Historical Studies Foundational Discipline Interdisciplinary Distro - See Rules Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 304-0,ENGLISH,304-0,Practical Rhetoric,1,The theory of writing and skills that underlie good writing; primarily for teachers in secondary schools and universities.
ENGLISH 305-0,ENGLISH,305-0,Advanced Composition,1,This course is for undergraduate students in their second year or above who want to develop their abilities to write in different styles and for different audiences. Advanced Expression
ENGLISH 306-0,ENGLISH,306-0,Advanced Poetry Writing,1,"Content varies. May be repeated for credit with different topic. 
Prerequisite: ENGLISH 206-0, ENGLISH 207-0, ENGLISH 208-0, or Department consent."
ENGLISH 307-0,ENGLISH,307-0,Advanced Fiction Writing,1,"Content varies. May be repeated for credit with different topic. 
Prerequisite: ENGLISH 206-0, ENGLISH 207-0, ENGLISH 208-0, or Department consent."
ENGLISH 308-0,ENGLISH,308-0,Advanced Creative Nonfiction Writing,1,"Content varies. May be repeated for credit with different topic. 
Prerequisite: ENGLISH 206-0, ENGLISH 207-0, ENGLISH 208-0, or department consent."
ENGLISH 309-0,ENGLISH,309-0,Advanced Creative Cross-Genre Writing,1,"Content varies. May be repeated twice for credit with a different topic. 
Prerequisite: ENGLISH 206-0, ENGLISH 207-0, ENGLISH 208-0, or department consent."
ENGLISH 310-0,ENGLISH,310-0,Studies in Literary Genres,1,ENGLISH 310-0 Studies in Literary Genres (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 311-0,ENGLISH,311-0,Studies in Poetry,1,ENGLISH 311-0 Studies in Poetry (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 312-0,ENGLISH,312-0,Studies in Drama,1,ENGLISH 312-0 Studies in Drama (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 313-0,ENGLISH,313-0,Studies in Fiction,1,ENGLISH 313-0 Studies in Fiction (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 322-0,ENGLISH,322-0,Medieval Drama,1,ENGLISH 322-0 Medieval Drama (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 323-1,ENGLISH,323-1,Medieval Poetry,1,ENGLISH 323-1 Medieval Poetry (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 324-0,ENGLISH,324-0,Studies in Medieval Literature,1,ENGLISH 324-0 Studies in Medieval Literature (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 331-0,ENGLISH,331-0,Renaissance Poetry,1,ENGLISH 331-0 Renaissance Poetry (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 332-0,ENGLISH,332-0,Renaissance Drama,1,ENGLISH 332-0 Renaissance Drama (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 338-0,ENGLISH,338-0,Studies in Renaissance Literature,1,ENGLISH 338-0 Studies in Renaissance Literature (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 339-0,ENGLISH,339-0,Studies in Shakespeare,1,ENGLISH 339-0 Studies in Shakespeare (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 340-0,ENGLISH,340-0,Studies in 18th-Century Literature,1,ENGLISH 340-0 Studies in 18th-Century Literature (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 344-0,ENGLISH,344-0,18th-Century Fiction,1,ENGLISH 344-0 18th-Century Fiction (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 351-0,ENGLISH,351-0,Romantic Poetry,1,ENGLISH 351-0 Romantic Poetry (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 353-0,ENGLISH,353-0,Studies in Romantic Literature,1,ENGLISH 353-0 Studies in Romantic Literature (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 357-0,ENGLISH,357-0,19th-Century British Fiction,1,ENGLISH 357-0 19th-Century British Fiction (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 359-0,ENGLISH,359-0,Studies in 19th-Century Literature,1,ENGLISH 359-0 Studies in 19th-Century Literature (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 361-0,ENGLISH,361-0,20th and 21st Century Poetry,1,ENGLISH 361-0 20th and 21st Century Poetry (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 363-0,ENGLISH,363-0,20th and 21st Century Fiction,1,ENGLISH 363-0 20th and 21st Century Fiction (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 365-0,ENGLISH,365-0,Studies in Postcolonial Literature,1,"ENGLISH 365-0 Studies in Postcolonial Literature (1 Unit) Advanced Expression Global Perspectives on Power, Justice, and Equity Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 366-0,ENGLISH,366-0,Studies in African American Literature,1,"ENGLISH 366-0 Studies in African American Literature (1 Unit) Literature Fine Arts Distro Area Literature and Arts Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
ENGLISH 368-0,ENGLISH,368-0,Studies in 20th- and 21st-Century Literature,1,ENGLISH 368-0 Studies in 20th- and 21st-Century Literature (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 369-0,ENGLISH,369-0,Studies in African Literature,1,"ENGLISH 369-0 Studies in African Literature (1 Unit) Advanced Expression Global Perspectives on Power, Justice, and Equity Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 371-0,ENGLISH,371-0,American Novel,1,ENGLISH 371-0 American Novel (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 372-0,ENGLISH,372-0,American Poetry,1,ENGLISH 372-0 American Poetry (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 374-0,ENGLISH,374-0,Studies in Native American and Indigenous Literatures,1,"ENGLISH 374-0 Studies in Native American and Indigenous Literatures (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
ENGLISH 375-0,ENGLISH,375-0,Studies in Asian American Literature,1,"Although content varies depending on the course topic, all versions of this course explore Asian American literature in its cultural contexts. Selected texts range from the early 20th century to the present and engage with a range of genres and ethnicities. Recommended for students with prior coursework in English, Asian American Studies, or a related discipline. May be repeated for credit with a different topic. Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
ENGLISH 377-0,ENGLISH,377-0,Topics in Latinx Literature,1,"Although content varies depending on the course topic, all versions of this course examine Latinx literature in its cultural contexts. Selected texts range from the Spanish colonial era to the present and engage with a range of genres and ethnicities. Recommended for students with prior coursework in English, Latinx Studies, or a related discipline. May be repeated for credit with a different topic. Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
ENGLISH 378-0,ENGLISH,378-0,Studies in American Literature,1,ENGLISH 378-0 Studies in American Literature (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 380-0,ENGLISH,380-0,Studies in Multiethnic American Literature,1,"ENGLISH 380-0 Studies in Multiethnic American Literature (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
ENGLISH 381-0,ENGLISH,381-0,Literature & Medicine,1,"Although content varies depending on the course topic, all versions of this course explore medicine through a variety of literary media. Potential subjects of study include illness, ageing, medical treatment, wellness culture, and doctor-patient relationships. Recommended for students with prior coursework in English, pre-health fields, or related disciplines. May be repeated for credit with a different topic. Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 382-0,ENGLISH,382-0,Literature and Law,1,"Although content varies depending on the course topic, all versions of this course explore the representation of law in literature and culture, and how law uses language. Students may perform literary analyses of legal discourse alongside literary texts. Recommended for students with prior coursework in English, Legal Studies, or a related discipline. May be repeated for credit with different topic. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 383-0,ENGLISH,383-0,Special Topics in Theory,1,ENGLISH 383-0 Special Topics in Theory (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 384-0,ENGLISH,384-0,Studies in Literature and the Environment,1,"Although content varies depending on the course topic, all versions of this course examine the ways in which language, literature, and aesthetic production shape ideas about nature, varying widely across historical and cross-cultural contexts. Potential subjects of study include the literature of climate crisis, environmental racism and justice, human and nonhuman relations, catastrophe studies, ecopoetics, and the energy humanities. Recommended for students with prior coursework in English, Environmental Policy and Culture, or related disciplines. May be repeated for credit with different topic. Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 385-0,ENGLISH,385-0,Studies in Literature and Culture,1,ENGLISH 385-0 Studies in Literature and Culture (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 386-0,ENGLISH,386-0,Studies in Literature and Film,1,ENGLISH 386-0 Studies in Literature and Film (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 388-0,ENGLISH,388-0,Studies in Literature and Ethics,1,"Although content varies depending on the course topic, all versions of this course explore literary texts that emerge from, and speak back to, ethical and/or religious traditions. Recommended for students with prior coursework in English, Religious Studies, Philosophy, or related disciplines. May be repeated for credit with a different topic. Advanced Expression Ethical and Evaluative Thinking Foundational Disci Ethics Values Distro Area Interdisciplinary Distro - See Rules Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 389-0,ENGLISH,389-0,"Studies in Gender, Sexuality and Embodiment",1,"ENGLISH 389-0 Studies in Gender, Sexuality and Embodiment (1 Unit) Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
ENGLISH 392-0,ENGLISH,392-0,The Situation of Writing,1,"The sociology of writers, writing, publication, dissemination of literature, and reading. 
Prerequisite: admission to writing major."
ENGLISH 393-1,ENGLISH,393-1,Theory and Practice of Poetry,1,"Tenets of poetry in English, including prosody, form, metaphor, voice, experimentation; involves intensive writing practice and culminates in the production of a long poem. 
Prerequisite: admission to creative writing sequence."
ENGLISH 393-2,ENGLISH,393-2,Theory and Practice of Poetry,1,"Tenets of poetry in English, including prosody, form, metaphor, voice, experimentation; involves intensive writing practice and culminates in the production of a long poem. 
Prerequisite: admission to creative writing sequence."
ENGLISH 393-3,ENGLISH,393-3,Theory and Practice of Poetry,1,"Tenets of poetry in English, including prosody, form, metaphor, voice, experimentation; involves intensive writing practice and culminates in the production of a long poem. 
Prerequisite: admission to creative writing sequence."
ENGLISH 394-1,ENGLISH,394-1,Theory & Practice of Fiction,1,"Tenets of fictional realism and its substitutes; practice in different applications of plot, narrative technique, point of view; culminates in the writing of a novella. 
Prerequisite: admission to creative writing sequence."
ENGLISH 394-2,ENGLISH,394-2,Theory & Practice of Fiction,1,"Tenets of fictional realism and its substitutes; practice in different applications of plot, narrative technique, point of view; culminates in the writing of a novella. 
Prerequisite: admission to creative writing sequence."
ENGLISH 394-3,ENGLISH,394-3,Theory & Practice of Fiction,1,"Tenets of fictional realism and its substitutes; practice in different applications of plot, narrative technique, point of view; culminates in the writing of a novella. 
Prerequisite: admission to creative writing sequence."
ENGLISH 395-1,ENGLISH,395-1,Theory and Practice of Creative Nonfiction,1,"Tenets of creative nonfiction; practice in different styles, form, and modes; culminates in the writing of a long creative nonfiction project. 
Prerequisite: admission to creative writing sequence."
ENGLISH 395-2,ENGLISH,395-2,Theory and Practice of Creative Nonfiction,1,"Tenets of creative nonfiction; practice in different styles, form, and modes; culminates in the writing of a long creative nonfiction project. 
Prerequisite: admission to creative writing sequence."
ENGLISH 395-3,ENGLISH,395-3,Theory and Practice of Creative Nonfiction,1,"Tenets of creative nonfiction; practice in different styles, form, and modes; culminates in the writing of a long creative nonfiction project. 
Prerequisite: admission to creative writing sequence."
ENGLISH 397-0,ENGLISH,397-0,Research Seminar for Literature Majors,1,ENGLISH 397-0 Research Seminar for Literature Majors (1 Unit) Advanced Expression Literature Fine Arts Distro Area Literature and Arts Foundational Discipline
ENGLISH 398-1,ENGLISH,398-1,Honors Sequence,1,The first course in a two-course sequence for seniors preparing an honors essay in the literature major. Students pursue individual research topics under the direction of the departmental honors coordinator and a faculty advisor. Admission by application only. Students will receive a K grade pending completion of the honors thesis.
ENGLISH 398-2,ENGLISH,398-2,Honors Sequence,1,The second course in a two-course sequence for seniors preparing an honors essay in the literature major. Students pursue individual research topics under the direction of the departmental honors coordinator and a faculty advisor. Admission by application only. Students will receive a K grade pending completion of the honors thesis.
ENGLISH 399-0,ENGLISH,399-0,Independent Study,1,"Individual projects with faculty guidance. Open to majors with junior or senior standing and to senior minors. May be elected two times, but only 1 unit at a time. 
Prerequisite: consent of department."
