code,category,number,title,units,desc
TEACH_ED 322-0,TEACH_ED,322-0,Linguistics Informed Approaches to Literacy,1,"The Linguistics Informed Approaches to Literacy course supports students in analyzing the aims of linguistic science as well as how linguistic concepts apply to teaching in a variety of settings (including with multilingual students, monolingual students, and bilingual classrooms).  Students will think about the complexities of language and how they connect with identity, culture, power, and schooling.  Students explore topics like syntax, phonology, morphology, semantics, and cognates as they develop their own metalinguistic awareness in support of facilitating effective teaching and learning.  A focal area will be supporting the development of students’ literacies. Content-area reading topics include but are not limited to pre-reading, post-reading, vocabulary, fluency, and comprehension."
TEACH_ED 323-0,TEACH_ED,323-0,Elementary Literacy Methods & Content,1,TEACH_ED 323-0 Elementary Literacy Methods & Content (1 Unit)  
TEACH_ED 324-0,TEACH_ED,324-0,Critical Issues in Literacy,1,"Continues on the work in MS_ED 422-0 and TEACH_ED 322-0, delving deeply into critical literacy issues."
TEACH_ED 326-0,TEACH_ED,326-0,Elementary Math: Methods and Content,1,TEACH_ED 326-0 Elementary Math: Methods and Content (1 Unit)  
TEACH_ED 327-0,TEACH_ED,327-0,Educating Exceptional Children,1,"Students with disabilities, including learning disabilities resulting from human development and/or accidents; understanding and application of approved emergency, educational, and rehabilitative activities; interrelationships with medical, health, and educational personnel."
TEACH_ED 328-0,TEACH_ED,328-0,Dynamics of Middle School Curriculum,1,"Identifying and understanding the effects of middle school dynamics (principles, structures, and practices) on classroom learning and instruction. Focuses on the development and social problems of fifth through eighth graders."
TEACH_ED 329-0,TEACH_ED,329-0,Cognition and Culture in Teaching and Learning,1,This course is an exploration of the theoretical foundations of research on culture and cognition and how to apply these ideas to views of learning and teaching in a variety of settings. Students enrolled in the course can still receive credit if LOC/LRN_SCI 214 has already been taken. This course builds on topics from LRN_SCI 301 with an emphasis on classroom environment.
TEACH_ED 332-0,TEACH_ED,332-0,Assessment of Linguistically Diverse Students,1,"The Assessment of Linguistically Diverse Students course engages pre-service teacher candidates in learning about a variety of assessment approaches, (including but not limited to standardized, formative, diagnostic, performance-based, etc.) with special attention to how assessment of English-Language Learners has been conceptualized within American historical and contemporary sociopolitical and sociocultural contexts. Issues of legality, bias, non-discriminatory policies, and ethical considerations that must accompany decisions about standards and practices used in the assessment of culturally and linguistically diverse students will be explored. Candidates will be asked to examine policies facing educators of linguistically diverse learners over the last century, and articulate multiple perspectives associated with the issue drawing from course readings and outside research."
TEACH_ED 333-0,TEACH_ED,333-0,Science Content for Teachers,1,This course utilizes a discussion format with a heavy emphasis on critical thinking and skills based activities. The inquiry/discussion approach will help us delve into the concepts of ecology & earth systems found on the Illinois Licensure Test.
TEACH_ED 334-0,TEACH_ED,334-0,Social Science Content for Teachers,1,Students will explore ways to select social studies content that is both meaningful and empowering for their students by engaging with texts that critically examine various social studies topics.
TEACH_ED 336-0,TEACH_ED,336-0,Instructional Design & Assessment,1,"Students will gain an overview of various approaches to curriculum design and instructional models, and will investigate several kinds of assessments, including formative and summative, and how those assessments are linked to instructional design, teaching and learning. Opportunities will be given to practice grading, providing good feedback, and managing a class assessment system."
TEACH_ED 338-0,TEACH_ED,338-0,Computational Tools for Justice and Inquiry-Based Learning,1,Theory and practice of designing school environments that integrate new technologies and media. Taught with LRN_SCI 338-0; may not receive credit for both courses.
TEACH_ED 351-0,TEACH_ED,351-0,Special Topics in Teacher Education,1,Advanced work on special topics.
TEACH_ED 355-0,TEACH_ED,355-0,Methods & Techniques: World Languages,1,"Analysis of research, teaching methodologies, and literature related to the content area. Focuses on learning experiences, methods, and educational techniques appropriate for elementary, middle school, and high school students. Concurrent registration in TEACH_ED 378-0 or TEACH_ED 379-0 required."
TEACH_ED 356-0,TEACH_ED,356-0,Methods & Techniques: English,1,"Analysis of research, teaching methodologies, and literature related to the content area. Learning experiences, methods, and educational techniques appropriate for high school students."
TEACH_ED 357-0,TEACH_ED,357-0,Methods and Techniques: Secondary Mathematics,1,See description for MS_ED 456-0.
TEACH_ED 358-0,TEACH_ED,358-0,Methods and Techniques: Science,1,See description for MS_ED 456-0.
TEACH_ED 359-0,TEACH_ED,359-0,Methods & Techniques: Social Science,1,See description for MS_ED 456-0.
TEACH_ED 366-0,TEACH_ED,366-0,Middle Grades Methods & Techniques of Teaching: English,1,
TEACH_ED 367-0,TEACH_ED,367-0,Middle Grades Methods & Techniques of Teaching: Mathematics,1,
TEACH_ED 368-0,TEACH_ED,368-0,Middle Grades Methods & Techniques of Teaching: Science,1,
TEACH_ED 369-0,TEACH_ED,369-0,Middle Grades Methods & Techniques of Teaching: Social Sciences,1,
TEACH_ED 373-0,TEACH_ED,373-0,Topics in High School Math,1,Content varies.
TEACH_ED 375-0,TEACH_ED,375-0,Theory & Practice of Tchg in Multiling. & Multicult. Contexts: Secondary Math,1,"The Theory & Practice of Teaching in Multilingual and Multicultural Contexts course is strategically designed to support teacher candidates in applying their theoretical understandings and knowledge as they engage in the practices of observing, planning, teaching, assessing learning, and reflecting in the context of their fall practicum school placement.  Asset-based pedagogies are central to the course and teacher candidates will be engaged in a variety of experiences that help them learn about their students and school communities (including understanding students’ linguistic repertoires). Teacher candidates will continue to develop their understandings of language acquisition, theories of learning, content knowledge development, and effective teaching, as they analyze and explore classroom instruction (through both professional noticing in classrooms and their own teaching).  A variety of methods for teaching all students, including multilingual students, (both through ESL and bilingual lenses) will be explored as well as domain-specific methods.  Teacher candidates will explore strategies for making content comprehensible for all learners (including language learners) while supporting students and their development in each of the modes of communication (interpersonal, presentational, and interpretive).  This course prepares teacher candidates for the transition to full-time student teacher the following quarter."
TEACH_ED 376-0,TEACH_ED,376-0,Theory & Practice of Tchg in Multiling. & Multicult. Contexts: Secondary Science,1,"The Theory & Practice of Teaching in Multilingual and Multicultural Contexts course is strategically designed to support teacher candidates in applying their theoretical understandings and knowledge as they engage in the practices of observing, planning, teaching, assessing learning, and reflecting in the context of their fall practicum school placement.  Asset-based pedagogies are central to the course and teacher candidates will be engaged in a variety of experiences that help them learn about their students and school communities (including understanding students’ linguistic repertoires). Teacher candidates will continue to develop their understandings of language acquisition, theories of learning, content knowledge development, and effective teaching, as they analyze and explore classroom instruction (through both professional noticing in classrooms and their own teaching).  A variety of methods for teaching all students, including multilingual students, (both through ESL and bilingual lenses) will be explored as well as domain-specific methods.  Teacher candidates will explore strategies for making content comprehensible for all learners (including language learners) while supporting students and their development in each of the modes of communication (interpersonal, presentational, and interpretive).  This course prepares teacher candidates for the transition to full-time student teacher the following quarter."
TEACH_ED 377-0,TEACH_ED,377-0,Theory & Practice of Teaching in Multiling. & Multicult. Contexts: Elementary,1,"The Theory & Practice of Teaching in Multilingual and Multicultural Contexts course is strategically designed to support teacher candidates in applying their theoretical understandings and knowledge as they engage in the practices of observing, planning, teaching, assessing learning, and reflecting in the context of their fall practicum school placement.  Asset-based pedagogies are central to the course and teacher candidates will be engaged in a variety of experiences that help them learn about their students and school communities (including understanding students’ linguistic repertoires). Teacher candidates will continue to develop their understandings of language acquisition, theories of learning, content knowledge development, and effective teaching, as they analyze and explore classroom instruction (through both professional noticing in classrooms and their own teaching).  A variety of methods for teaching all students, including multilingual students, (both through ESL and bilingual lenses) will be explored as well as domain-specific methods.  Teacher candidates will explore strategies for making content comprehensible for all learners (including language learners) while supporting students and their development in each of the modes of communication (interpersonal, presentational, and interpretive).  This course prepares teacher candidates for the transition to full-time student teacher the following quarter."
TEACH_ED 378-0,TEACH_ED,378-0,Theory & Practice of Tchg in Multiling. & Multicult. Contexts: Sec. Humanities,1,"The Theory & Practice of Teaching in Multilingual and Multicultural Contexts course is strategically designed to support teacher candidates in applying their theoretical understandings and knowledge as they engage in the practices of observing, planning, teaching, assessing learning, and reflecting in the context of their fall practicum school placement.  Asset-based pedagogies are central to the course and teacher candidates will be engaged in a variety of experiences that help them learn about their students and school communities (including understanding students’ linguistic repertoires). Teacher candidates will continue to develop their understandings of language acquisition, theories of learning, content knowledge development, and effective teaching, as they analyze and explore classroom instruction (through both professional noticing in classrooms and their own teaching).  A variety of methods for teaching all students, including multilingual students, (both through ESL and bilingual lenses) will be explored as well as domain-specific methods.  Teacher candidates will explore strategies for making content comprehensible for all learners (including language learners) while supporting students and their development in each of the modes of communication (interpersonal, presentational, and interpretive).  This course prepares teacher candidates for the transition to full-time student teacher the following quarter."
TEACH_ED 381-0,TEACH_ED,381-0,BSED/BSJ Experiential Learning Community Workshop Series,0,"In their second year, students choose 1 experiential education requirement – either the SESP Practicum, Student Teaching, or Medill Journalism Residency for 4 units of credit. The students participate in the Community Workshop Series during the year they complete their experiential education requirement."
TEACH_ED 385-0,TEACH_ED,385-0,Student Teaching in Multilingual and Multicultural Contexts: Secondary Math,4 Units,"The Student Teaching Seminar supports teacher candidates in developing skills, practices, and understandings essential for successful professional educators, including the use of theoretical knowledge to inform professional practice and the cultivation of questions rooted in practice to illuminate the meaning of theory. Teacher candidates are guided in the development and implementation of instructional units and lessons that apply a variety of methods and approaches (including ones designed to support linguistically diverse students). Teacher candidates work together and with the support of mentors to consider the selection and evaluation of instructional materials and consider how they can be used, scaffolded, and adapted to meet the needs of students. Further, teacher candidates examine, adapt, and develop a range of classroom assessments to effectively measure content area learning as well as English language development. Based on assessment findings, teacher candidates plan logical next steps for students and consider how to effectively differentiate instruction. The course emphasizes teacher reflection in support of growth. 
Prerequisite: TEACH_ED 375-0."
TEACH_ED 386-0,TEACH_ED,386-0,Student Teaching in Multilingual and Multicultural Contexts: Secondary Science,4 Units,"The Student Teaching Seminar supports teacher candidates in developing skills, practices, and understandings essential for successful professional educators, including the use of theoretical knowledge to inform professional practice and the cultivation of questions rooted in practice to illuminate the meaning of theory. Teacher candidates are guided in the development and implementation of instructional units and lessons that apply a variety of methods and approaches (including ones designed to support linguistically diverse students). Teacher candidates work together and with the support of mentors to consider the selection and evaluation of instructional materials and consider how they can be used, scaffolded, and adapted to meet the needs of students. Further, teacher candidates examine, adapt, and develop a range of classroom assessments to effectively measure content area learning as well as English language development. Based on assessment findings, teacher candidates plan logical next steps for students and consider how to effectively differentiate instruction. The course emphasizes teacher reflection in support of growth. 
Prerequisite: TEACH_ED 376-0."
TEACH_ED 387-0,TEACH_ED,387-0,Student Teaching: Elementary,4 Units,"The Student Teaching Seminar supports teacher candidates in developing skills, practices, and understandings essential for successful professional educators, including the use of theoretical knowledge to inform professional practice and the cultivation of questions rooted in practice to illuminate the meaning of theory. Teacher candidates are guided in the development and implementation of instructional units and lessons that apply a variety of methods and approaches (including ones designed to support linguistically diverse students). Teacher candidates work together and with the support of mentors to consider the selection and evaluation of instructional materials and consider how they can be used, scaffolded, and adapted to meet the needs of students. Further, teacher candidates examine, adapt, and develop a range of classroom assessments to effectively measure content area learning as well as English language development. Based on assessment findings, teacher candidates plan logical next steps for students and consider how to effectively differentiate instruction. The course emphasizes teacher reflection in support of growth. 
Prerequisites: TEACH_ED 377-0."
TEACH_ED 388-0,TEACH_ED,388-0,Student Teaching in Multilingual & Multicultural Contexts: Secondary Humanities,4 Units,"The Student Teaching Seminar supports teacher candidates in developing skills, practices, and understandings essential for successful professional educators, including the use of theoretical knowledge to inform professional practice and the cultivation of questions rooted in practice to illuminate the meaning of theory. Teacher candidates are guided in the development and implementation of instructional units and lessons that apply a variety of methods and approaches (including ones designed to support linguistically diverse students). Teacher candidates work together and with the support of mentors to consider the selection and evaluation of instructional materials and consider how they can be used, scaffolded, and adapted to meet the needs of students. Further, teacher candidates examine, adapt, and develop a range of classroom assessments to effectively measure content area learning as well as English language development. Based on assessment findings, teacher candidates plan logical next steps for students and consider how to effectively differentiate instruction. The course emphasizes teacher reflection in support of growth. 	 
Prerequisites: TEACH_ED 378-0."
