code,category,number,title,units,desc
PSYCH 374-0,PSYCH,374-0,Human Memory,1,"Scientific study of human memory, including memory systems of the brain, amnesia, remembering, forgetting, encoding, consolidation, memory suppression, and memory distortion. Emphasizes original research reports in cognitive neuroscience. 
Prerequisites: Psych 205 AND either Psych 228, Psych 328, or Psych 336 or consent of instructor.
Interdisciplinary Distro - See Rules Natural Sciences Distro Area Social Behavioral Sciences Distro Area"
PSYCH 378-0,PSYCH,378-0,Images of Cognition,1,"PSYCH 378-0 Images of Cognition (1 Unit) 
Prerequisites: PSYCH 205-0; a course in cognition and/or neuroscience (e.g., PSYCH 221-0, PSYCH 228-0, PSYCH 320-0, PSYCH 328-0; COG_SCI 210-0) or consent of instructor.
Interdisciplinary Distro - See Rules Natural Sciences Distro Area Social Behavioral Sciences Distro Area"
PSYCH 380-0,PSYCH,380-0,Advanced Statistics & Experimental Design,1,"Advanced topics in research design and analysis of data. Focus on both theory and applications. 
Prerequisites: PSYCH 205-0; 2 200-level mathematics courses.
 Formal Studies Distro Area"
PSYCH 381-0,PSYCH,381-0,Children & the Law,1,"Examines from a developmental perspective research on children's involvement in the legal system as decision makers, witnesses, victims, and perpetrators. Taught with LEGAL_ST 381-0; may not receive credit for both courses. 
Prerequisites: PSYCH 205-0, PSYCH 244-0.
Social Behavioral Sciences Distro Area"
PSYCH 383-0,PSYCH,383-0,Psychology and Food,1,"Social, cultural, cognitive, evolutionary, and biological factors that influence food choice and consumption. Conducting and evaluating research on eating behavior. Students conduct original research. 
Prerequisite: PSYCH 205-0.
Social Behavioral Sciences Distro Area"
PSYCH 387-0,PSYCH,387-0,Consumer Psychology and Marketing Research,1,"Application of psychological theories, findings, and methodologies to marketing research questions and problems. Students conduct a marketing research project for an actual client. 
Prerequisite: PSYCH 205-0.
Social Behavioral Sciences Distro Area"
PSYCH 390-0,PSYCH,390-0,"Advanced Seminar in Personality, Clinical, or Social Psychology",1,"PSYCH 390-0 Advanced Seminar in Personality, Clinical, or Social Psychology (1 Unit) 
Prerequisite: PSYCH 205-0; additional prerequisites may apply."
PSYCH 391-0,PSYCH,391-0,Advanced Seminar in Cognition or Neuroscience,1,"Discussion and critical analysis of research methods and findings in an area of cognitive psychology and/or neuroscience. Topics vary. May be repeated for credit with different topic. 
Prerequisite: PSYCH 205-0; additional prerequisites may apply."
PSYCH 392-0,PSYCH,392-0,Advanced Seminar in Psychology,1,"Discussion and critical analysis of research methods and findings in psychology. Interdisciplinary focus, often spanning natural and social science aspects of psychology. Topics vary. May be repeated for credit with different topic. 
Prerequisite: PSYCH 205-0; additional prerequisites may apply."
PSYCH 397-1,PSYCH,397-1,Advanced Supervised Research 1,1,"Design, implementation, and reporting of a psychology research project. 
Prerequisites: PSYCH 205-0 and consent of instructor; PSYCH 397-2 must be taken with the same professor as PSYCH 397-1. Weinberg College limits on 398 and 399 enrollments also apply to 397."
PSYCH 397-2,PSYCH,397-2,Advanced Supervised Research 2,1,"Design, implementation, and reporting of a psychology research project. 
Prerequisites: PSYCH 205-0 and consent of instructor; PSYCH 397-2 must be taken with the same professor as PSYCH 397-1. Weinberg College limits on 398 and 399 enrollments also apply to 397."
PSYCH 398-1,PSYCH,398-1,Senior Thesis Seminar,1,Open only to students pursuing departmental honors. They must apply for admission in spring quarter of junior year.
PSYCH 398-2,PSYCH,398-2,Senior Thesis Seminar,1,Open only to students pursuing departmental honors. They must apply for admission in spring quarter of junior year.
PSYCH 398-3,PSYCH,398-3,Senior Thesis Seminar,1,Open only to students pursuing departmental honors. They must apply for admission in spring quarter of junior year.
PSYCH 399-0,PSYCH,399-0,Independent Study,1,Consent of instructor required. Generally limited to juniors and seniors.  See department requirements for eligibility.
