code,category,number,title,units,desc
HISTORY 250-1,HISTORY,250-1,Global History: Early Modern to Modern Transition,1,"This course traces the histories of intellectuals, sailors, enslaved laborers, peasants, pirates, soldiers, activists, and consumers who created and then transformed the early modern world. Ranging across space, illuminating integration and interconnection, it considers the antecedents of our own globalized era and also ponders the discontinuities between the early modern world and our own. No prerequisites; first-time History students welcome. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 250-2,HISTORY,250-2,Global History: The Modern World,1,"This course introduces the main episodes and themes of modern history. Unlike other history classes, however, its focus isn’t on a particular region or country but the whole planet. This scope gets in view large-scale phenomena such as imperialism and decolonization, technological change, the spread of communism, the two world wars, pandemics, and globalization. HISTORY 250-1 is not a prerequisite. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 251-0,HISTORY,251-0,The Politics of Disaster: A Global Environmental History,1,"A global survey of natural disasters over the last several centuries. Key themes include: inequality, social vulnerability, environmental racism, historical memory and forgetting, and preventability. Using disaster history to better understand and meet the present and future challenges of global climate change. HISTORY 251-0 and ENVR_POL 251-0 are taught together; students may not receive credit for both. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
HISTORY 252-0,HISTORY,252-0,Global History of Refugees,1,"What does it mean to designate a person on the move as an “asylum seeker” or a “refugee”? How has that label changed over time? This class examines the development of the international refugee regime in the 20th century, focusing on humanitarian aid, international and US refugee law, and activism by and on behalf of refugees. Historical Studies Distro Area"
HISTORY 253-0,HISTORY,253-0,A Global History of Prisons and Camps,1,"The course begins with a consideration of alternate forms of punishment common to the premodern era and then follows the development and spread of the modern prison and the proliferation of mass detention camps across the globe over the course of the nineteenth and twentieth centuries until the present day. Ethical and Evaluative Thinking Foundational Disci Ethics Values Distro Area Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 254-0,HISTORY,254-0,Entrepreneurship: A Global History,1,"What can history tell us about the making of successful entrepreneurs? How has entrepreneurship shaped the modern world? Through a series of case studies, we will consider how the quest for new products and new markets helped to transform societies, economies, and environments from the 1780s through the 1950s. Topics include family firms, the search for capital, dynamics of globalization/deglobalization. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline Social and Behavioral Science Foundational Discipl"
HISTORY 255-1,HISTORY,255-1,African Civilizations,1,"Historical approach to society, economy, polity, and culture in Africa. Agricultural origins to the 17th century. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline Social and Behavioral Science Foundational Discipl"
HISTORY 255-2,HISTORY,255-2,Africa in the Age of Early Modern Empires,1,"Historical approach to society, economy, polity, and culture in Africa. 16th through 19th centuries. Historical Studies Distro Area"
HISTORY 255-3,HISTORY,255-3,Modern Africa,1,"How did Africans respond to European colonialism? How did they secure independence? What is neo-colonialism? How and why did society, culture, economics, politics, and intellectual life change during this time? What are the continent’s challenges and strengths today? Focus on Sub-Saharan Africa with some links to North Africa and the African Diaspora, learning to interpret historical sources. No prerequisites. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 260-1,HISTORY,260-1,"Becoming Latin America, 1492-1830",1,"A survey of Latin America through images and primary texts, from the era of Spanish exploration and conquest through Independence (roughly 1492 to 1830), with emphasis on the experiences and sociocultural contributions of Americans, Europeans, and Africans to the region’s history. Students will examine textual sources in translation, along with music, film, and especially images – maps, artwork, architecture. Historical Studies Distro Area"
HISTORY 260-2,HISTORY,260-2,History of Modern Latin America,1,"Latin America’s history reaches from some of the earliest democracies to some of the most unequal societies on Earth. This course traces the big processes that shaped that history, from Patagonia to El Paso: the arrival of capitalism, the emergence of social movements, revolutions, dictatorships, dramatic environmental change, the persistence of indigenous cultures, and the politics of race. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
HISTORY 261-0,HISTORY,261-0,Sex after Shakespeare,1,"Sex in England between 1600 and 1800, concentrating on the social norms that shaped behavior. Topics covered include shame punishments, puritanism, same-sex desire, romantic friendship, women on stage, libertinism, molly houses, and trans history. Readings include William Shakespeare, Aphra Behn, and the love letters of King James I and the duke of Buckingham. Ethical and Evaluative Thinking Foundational Disci Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 262-0,HISTORY,262-0,"Pirates, Guns, and Empires",1,"Piracy in the Caribbean Sea, the Atlantic Ocean, the Mediterranean Sea, the Indian Ocean, and the China Seas from the sixteenth to eighteenth centuries. Examination of notorious pirates (Blackbeard, Captain Kidd, Anne Bonny, Barbarossa, Wufeng, Zheng Yi Sao) alongside lesser-known figures. Topics covered include pirate codes, pirate mythology, pirate nests, pirate economics, and pirate hunting. Historical Studies Distro Area"
HISTORY 263-0,HISTORY,263-0,Witchcraft in the Early Modern Atlantic World,1,"This course contextualizes the deadly witch trials of the early modern era within religious, cultural, social, and economic perspectives, offering a multifaceted account of why ordinary people turned on their neighbors – a large majority of them women – and accused them of devil-worship. The class then situates modern witchcraft practices within this longer historical trajectory. Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 270-0,HISTORY,270-0,Middle Eastern/Islamic Civilization,1,"Influence of Islam on the components of Middle Eastern societies (nomads, agrarian and urban populations) from the inception of the faith (7th century BCE) to the modern period. Historical Studies Distro Area"
HISTORY 271-1,HISTORY,271-1,History of the Islamic Middle East: 600-1200,1,"The classical Islamic community; medieval Islamic civilization, 600-1200. Historical Studies Distro Area"
HISTORY 271-2,HISTORY,271-2,History of the Islamic Middle East: 1200-1789,1,"Invasions from Central Asia and the empires that followed: Mamluks (Egypt), Ottomans (Turkey), and Safavids (Iran), 1200-1800. Historical Studies Distro Area"
HISTORY 271-3,HISTORY,271-3,"History of the Modern Middle East, 1789 - Present",1,"Jewish and Arab nationalism, oil diplomacy, Islam in the modern context, 1789-present. Historical Studies Distro Area"
HISTORY 272-0,HISTORY,272-0,"History of Ancient Egypt, 3100-c. 1000 B.C.E.",1,"The Old Kingdom: centralized government, divine kingship. The Middle Kingdom: new monarchic principles in the aftermath of social disorder. The New Kingdom: imperialism in response to foreign aggression; religious revolution of Akhenaton. Historical Studies Distro Area"
HISTORY 275-1,HISTORY,275-1,History of Early Modern Science and Medicine,1,"This course introduces students to the major transformations in scientific knowledge and medical practice in Europe and the world during the period known as the 'Scientific Revolution' (c. 1500-1800). Focus is on the social dimension of science and medicine; their links to religion, politics, commercial markets, and colonialism; and the history of unacknowledged and marginalized people in STEM. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 275-2,HISTORY,275-2,History of Modern Science and Medicine,1,"This course introduces students to the history of modern science and medicine from 1800 to the present day. Focus is on the revolutionary transformation wrought by science and medicine on social and political life in Europe, America, and the world. Topics include Darwinism and eugenics, clinical medicine and genomics, nuclear weapons and climate change. HISTORY 275-1 not a prerequisite. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 281-0,HISTORY,281-0,Chinese Civilization,1,"Chinese history to the 16th century, emphasizing cultural and intellectual history. Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 282-0,HISTORY,282-0,Sino-American Relations in the Modern World,1,"This course considers the bilateral Sino-American relationship in its larger global context and in connection to the issues of war, diplomacy, race, gender, religion, and material and popular culture. Focuses on the ways domestic politics shape international relations. Historical Studies Distro Area"
HISTORY 284-1,HISTORY,284-1,Ancient and Medieval Japan: From the Realm of the Gods to the Age of the Samurai,1,"Covers the social, political and economic history of Japan from the earliest evidence of civilization on the archipelago through the flourishing culture of the Kyoto court and the tumultuous age of the samurai. Students read ancient myths, Buddhist sutras, war chronicles, and the diary of a noblewoman. No prior knowledge of Japan is necessary. Historical Studies Distro Area"
HISTORY 284-2,HISTORY,284-2,Early Modern Japan,1,"This course covers social, political, and cultural developments during the Edo period. It considers the incessant drama of samurai status (including the story of the 47 loyal retainers), mercantile striving and conspicuous consumption, rural life, and the emergence of much of what we know today as ""traditional Japanese culture."" No prior knowledge of Japan required. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 286-0,HISTORY,286-0,World War II in Asia,1,"Designed for majors and non-majors, this course analyzes the major causes and vast intended and unintended effects of WWII on East and Southeast Asia and the Pacific, as well as major strategic and technological developments of the war itself. Focuses on nationalism, global history, imperialism, decolonization, fascism, Communism, democracy, and the experiences of ordinary people. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 292-0,HISTORY,292-0,Introduction to Topics in History,1,"Introductory seminar for non-majors and majors interested in a variety of topics related to a historical event, period, or broader historical problem. Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 300-0,HISTORY,300-0,New Lectures in History,1,HISTORY 300-0 New Lectures in History (1 Unit) Historical Studies Distro Area Historical Studies Foundational Discipline
HISTORY 301-SA-1,HISTORY,301-SA-1,New Lectures in History: City and Civilization in the Eastern Mediterranean World,1,Topics in the history of the eastern Mediterranean world. Restricted to students in Northwestern's study abroad programs. Historical Studies Distro Area
HISTORY 301-SA-2,HISTORY,301-SA-2,New Lectures in History: Milestones of Czech History & Civilization,1,Topics in the history of the Czech Republic. Restricted to students in Northwestern's study abroad programs. Historical Studies Distro Area
HISTORY 303-1,HISTORY,303-1,"American Women's History, to 1865",1,"Women and gender in American life, taking an intersectional approach to differences among women based on class, race, and ethnicity. Topics include gender and colonization, women and slavery, reproduction, women and politics. To 1865. Historical Studies Distro Area"
HISTORY 303-2,HISTORY,303-2,"American Women's History, since 1865",1,"Women and gender in American life, taking an intersectional approach and focusing on three themes: women and reproductive health, women and work, and women and social movements. Since 1865."
HISTORY 304-0,HISTORY,304-0,Asian American Women's History,1,"Exploration of race, gender, and the contours of US history from the perspective of Asian American women's experiences. Considers migration, exclusion, labor, marriage, family, sexuality, and cross-racial alliances. ASIAN_AM 304-0 and HISTORY 304-0 are taught together; may not receive credit for both courses. Historical Studies Distro Area"
HISTORY 305-0,HISTORY,305-0,American Immigration,1,"HISTORY 305-0 American Immigration (1 Unit) 
Prerequisite: Course is reserved to undergraduates only.
Historical Studies Distro Area Historical Studies Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
HISTORY 308-0,HISTORY,308-0,The American West,1,"Examination of the history of the American West as both frontier and region, real and imagined, from the first contacts between Natives and colonizers in the 15th century to the multicultural encounters of the 21st century. Historical Studies Distro Area"
HISTORY 309-0,HISTORY,309-0,American Environmental History,1,"American history from precontact to the present, focusing on the role of the natural world in human history and the role of human thought and action in natural history. ENVR_POL 309-0 and HISTORY 309-0 are taught together; may not receive credit for both courses. Advanced Expression Historical Studies Distro Area Historical Studies Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
HISTORY 310-1,HISTORY,310-1,Early American History: Contact and Colonization,1,"HISTORY 310-1 Early American History: Contact and Colonization (1 Unit) Historical Studies Distro Area Historical Studies Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
HISTORY 310-2,HISTORY,310-2,American Revolution: From British Colonies to Republican Empire,1,HISTORY 310-2 American Revolution: From British Colonies to Republican Empire (1 Unit) Historical Studies Distro Area
HISTORY 311-0,HISTORY,311-0,Democracy and its Discontents: The US from the Constitution to the Mexican War,1,"Between 1787 and 1848, the United States transformed from a precarious sliver of states to a transcontinental empire. Political participation rose alongside slavery, Indigenous expulsion, and America’s first capitalist “millionaires.” From immigrants and farmers to sailors and sex workers, Americans embraced religion (and alcohol) like never before, along with politics, protest, and violence. Welcome to the world’s first modern democracy. Historical Studies Distro Area"
HISTORY 314-0,HISTORY,314-0,The Civil War and Reconstruction,1,"Slavery, politics, and the origins of the Civil War. Military mobilization, emancipation, and the challenges of setting the nation on a new footing after the war, including social history in the former Confederacy, federal civil rights policies, and reactionary backlash. Historical Studies Distro Area"
HISTORY 315-1,HISTORY,315-1,The United States Since 1900: Early 20th C.,1,HISTORY 315-1 The United States Since 1900: Early 20th C. (1 Unit) Historical Studies Distro Area
HISTORY 315-2,HISTORY,315-2,The United States Since 1900: Mid-20th C.,1,HISTORY 315-2 The United States Since 1900: Mid-20th C. (1 Unit) Historical Studies Distro Area
HISTORY 315-3,HISTORY,315-3,The United States Since 1900: Late 20th C. to Present,1,"HISTORY 315-3 The United States Since 1900: Late 20th C. to Present (1 Unit) Historical Studies Distro Area Historical Studies Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
HISTORY 316-0,HISTORY,316-0,The Sixties,1,"Examination of one of the most tumultuous eras in US history, its roots in the reshaping of American society after World War II, and its legacies for the present. Emphasis on social movements of the period, particularly the civil rights movement, and political and cultural change. Historical Studies Distro Area"
HISTORY 317-1,HISTORY,317-1,American Cultural History: 19th C.,1,"HISTORY 317-1 American Cultural History: 19th C. (1 Unit) Historical Studies Distro Area Historical Studies Foundational Discipline Literature and Arts Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
HISTORY 317-2,HISTORY,317-2,American Cultural History: 20th C. to Present,1,HISTORY 317-2 American Cultural History: 20th C. to Present (1 Unit) Historical Studies Distro Area
HISTORY 318-1,HISTORY,318-1,Legal and Constitutional History of the United States: Colonial Period to 1850,1,"HISTORY 318-1 Legal and Constitutional History of the United States: Colonial Period to 1850 (1 Unit) Historical Studies Distro Area Historical Studies Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
HISTORY 318-2,HISTORY,318-2,Legal and Constitutional History of the United States: 1850 to Present,1,"HISTORY 318-2 Legal and Constitutional History of the United States: 1850 to Present (1 Unit) Historical Studies Distro Area Historical Studies Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
HISTORY 319-0,HISTORY,319-0,US Foreign Relations,1,"The United States has been since 1945 the most powerful country on the planet. This course considers its rise and asks how it came to be the sort of world power it is. This is not merely a history of wars and diplomacy, but also of ideas, social movements, technologies, and markets, both inside and outside of U.S. borders. Advanced Expression Historical Studies Distro Area Historical Studies Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
HISTORY 320-0,HISTORY,320-0,The Fourteenth Amendment,1,"The Fourteenth Amendment's role in defining and protecting citizenship, privileges and immunities, due process, and equal protection from its nineteenth-century origins to the present. HISTORY 320-0 and LEGAL_ST 320-0 are taught together; may not receive credit for both courses. Historical Studies Distro Area"
HISTORY 321-0,HISTORY,321-0,The Vietnam Wars,1,"Analysis of Vietnam's wars for national independence, with emphasis on US involvement. Topics include international context, political rationales, military engagements, popular attitudes, cultural exchange, human costs, and lasting legacies. Historical Studies Distro Area"
HISTORY 322-1,HISTORY,322-1,Development of the Modern American City: to 1880,1,HISTORY 322-1 Development of the Modern American City: to 1880 (1 Unit) Historical Studies Distro Area
HISTORY 322-2,HISTORY,322-2,Development of the Modern American City: 1880-Present,1,HISTORY 322-2 Development of the Modern American City: 1880-Present (1 Unit) Historical Studies Distro Area
HISTORY 324-0,HISTORY,324-0,US Gay and Lesbian History,1,"HISTORY 324-0 US Gay and Lesbian History (1 Unit) Historical Studies Distro Area Historical Studies Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
HISTORY 325-0,HISTORY,325-0,History of American Technology,1,HISTORY 325-0 History of American Technology (1 Unit) Historical Studies Distro Area
HISTORY 326-0,HISTORY,326-0,U.S. Intellectual History,1,Central questions in America's intellectual past from the colonial era forward; specific dates vary by instructor. Historical Studies Distro Area
HISTORY 327-0,HISTORY,327-0,Histories of Violence in the United States,1,"The story of the United States is built on the inclusion or omission of violence: from the genocide of Native Americans to slavery to imperial conquest, from “private” pain of women to the nationalized pain of soldiers. This lecture course brings violence to the center of U.S. history from Early America to the present. Advanced Expression Historical Studies Distro Area Historical Studies Foundational Discipline U.S. Perspectives on Power, Justice, and Equity"
HISTORY 330-0,HISTORY,330-0,Medieval Sex,1,"Fluidity of sex and gender roles in an age before ""sexual orientation""; impact of and resistance to Christian theology's negative assessment of sexuality; the cult of chastity. Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 331-0,HISTORY,331-0,Women in Medieval Society,1,"Examination of medieval women's lives in both secular and religious spheres through the different ideologies (religious, philosophical, scientific) that shaped them. Historical Studies Distro Area"
HISTORY 332-1,HISTORY,332-1,"Medieval Europe I: Early Middle Ages, 300-1000",1,"HISTORY 332-1 Medieval Europe I: Early Middle Ages, 300-1000 (1 Unit) Historical Studies Distro Area"
HISTORY 332-2,HISTORY,332-2,"Medieval Europe II: High & Late Middle Ages, 1000-1450",1,"HISTORY 332-2 Medieval Europe II: High & Late Middle Ages, 1000-1450 (1 Unit) Historical Studies Distro Area"
HISTORY 333-0,HISTORY,333-0,The European Renaissance,1,HISTORY 333-0 The European Renaissance (1 Unit) Historical Studies Distro Area Historical Studies Foundational Discipline
HISTORY 334-0,HISTORY,334-0,The Reformation of Religion,1,HISTORY 334-0 The Reformation of Religion (1 Unit) Historical Studies Distro Area
HISTORY 336-0,HISTORY,336-0,Spain 1500 - 1700: Rise and Fall of a European Empire,1,"Social, political, and economic history of the largest early-modern European empire, its multicultural genesis, rise to domination in Europe and the Americas, and struggle to integrate internally. Historical Studies Distro Area"
HISTORY 337-0,HISTORY,337-0,History of Modern Europe,1,"Survey of the political and social history of Europe between 1815 and 1945, with emphasis on the political integration and disintegration of the Continent and the causes and effects of social and economic change. Historical Studies Distro Area"
HISTORY 338-1,HISTORY,338-1,"Europe in the 20th Century, 1900-1945",1,"HISTORY 338-1 Europe in the 20th Century, 1900-1945 (1 Unit) Historical Studies Distro Area"
HISTORY 338-2,HISTORY,338-2,"Europe in the 20th Century, 1945-Present",1,"HISTORY 338-2 Europe in the 20th Century, 1945-Present (1 Unit) Historical Studies Distro Area"
HISTORY 340-0,HISTORY,340-0,"Gender, War, and Revolution in the 20th Century",1,"Examination of changes in gender ideals and in the lives of women and men in Europe and America as a result of world wars, Russian revolution, fascism, and the Cold War. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 341-0,HISTORY,341-0,"Paris: World City, 1700 to the Present",1,"Survey of the social, cultural, political, economic, and spatial development of Paris from aristocratic enclave to a class-divided bourgeois city, from an imperial capital to a postcolonial metropolis. Advanced Expression Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 342-1,HISTORY,342-1,The French Revolution and Napoleon,1,HISTORY 342-1 The French Revolution and Napoleon (1 Unit) Historical Studies Distro Area Historical Studies Foundational Discipline
HISTORY 342-2,HISTORY,342-2,History of Modern France: 19th c. to present,1,HISTORY 342-2 History of Modern France: 19th c. to present (1 Unit) Historical Studies Distro Area
HISTORY 343-0,HISTORY,343-0,Modern Italy,1,"Italy from the Enlightenment to the present, concentrating on the movement for unification, the world wars, Mussolini and fascism, the postwar economic miracle, and terrorism. Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 344-1,HISTORY,344-1,German History: Weimar and Nazi Germany,1,"Survey of German political, economic, social, intellectual, and diplomatic history covering Weimar and Nazi Germany. 
Prerequisite: None. GERMAN 344-1 and HISTORY 344-1 are taught together: may not receive credit for both courses.
Historical Studies Distro Area"
HISTORY 344-2,HISTORY,344-2,German History: Germany Since 1945,1,"Survey of German political, economic, social, intellectual, and diplomatic history covering Germany beginning in 1945 to reunification at the end of the Cold War. 
Prerequisite: None. GERMAN 344-2 and HISTORY 344-2 are taught together; may not receive credit for both courses.
 Advanced Expression Historical Studies Distro Area Historical Studies Foundational Discipline"
