code,category,number,title,units,desc
ELEC_ENG 332-0,ELEC_ENG,332-0,Introduction to Computer Vision,1,"ELEC_ENG 332-0 Introduction to Computer Vision (1 Unit) 
Prerequisites: COMP_SCI 212-0 or ELEC_ENG 302-0 or equivalent or graduate standing."
ELEC_ENG 333-0,ELEC_ENG,333-0,Introduction to Communication Networks,1,"ELEC_ENG 333-0 Introduction to Communication Networks (1 Unit) 
Prerequisite: ELEC_ENG 302-0 or equivalent."
ELEC_ENG 334-0,ELEC_ENG,334-0,Fundamentals of Blockchains and Decentralization,1,"ELEC_ENG 334-0 Fundamentals of Blockchains and Decentralization (1 Unit) 
Prerequisites: COMP_SCI 212-0 or ELEC_ENG 302-0 or equivalent or graduate standing and basic programming skills."
ELEC_ENG 335-0,ELEC_ENG,335-0,Deep Learning Foundations from Scratch,1,"The course covers the fundamentals of deep learning and numerical optimization, with many application examples."
ELEC_ENG 353-0,ELEC_ENG,353-0,Digital Microelectronics,1,"ELEC_ENG 353-0 Digital Microelectronics (1 Unit) 
Prerequisites: COMP_ENG 203-0, ELEC_ENG 225-0."
ELEC_ENG 359-0,ELEC_ENG,359-0,Digital Signal Processing,1,"ELEC_ENG 359-0 Digital Signal Processing (1 Unit) 
Prerequisite: ELEC_ENG 222-0."
ELEC_ENG 360-0,ELEC_ENG,360-0,Introduction to Feedback Systems,1,"ELEC_ENG 360-0 Introduction to Feedback Systems (1 Unit) 
Prerequisite: ELEC_ENG 222-0 or MECH_ENG 390-0 or BMD_ENG 309-0 or equivalent."
ELEC_ENG 363-0,ELEC_ENG,363-0,Digital Filtering,1,"ELEC_ENG 363-0 Digital Filtering (1 Unit) 
Prerequisite: ELEC_ENG 359-0."
ELEC_ENG 372-1,ELEC_ENG,372-1,Robot Design Studio,1,"ELEC_ENG 372-1 Robot Design Studio (1 Unit) 
Prerequisite: Consent of Instructor."
ELEC_ENG 372-2,ELEC_ENG,372-2,Robot Design Studio,1,"ELEC_ENG 372-2 Robot Design Studio (1 Unit) 
Prerequisite: ELEC_ENG 372-1."
ELEC_ENG 373-0,ELEC_ENG,373-0,Deep Reinforcement Learning,1,"Fundamentals of Deep Reinforcement Learning starting from its roots in dynamic programming and optimal control, and ending with some of the most popular applications in practice today; basic Q-Learning algorithm and its extensions; deep Q-Learning. Through exercises and a final course project students will gain significant hands-on experience coding up and testing reinforcement systems on a variety of interesting problems. 
Prerequisites: ELEC_ENG 375-0 and ELEC_ENG 335-0."
ELEC_ENG 374-0,ELEC_ENG,374-0,Introduction to Digital Control,1,"ELEC_ENG 374-0 Introduction to Digital Control (1 Unit) 
Prerequisite: ELEC_ENG 360-0."
ELEC_ENG 375-0,ELEC_ENG,375-0,"Machine Learning: Foundations, Applications, and Algorithms",1,"The course covers the fundamentals of machine learning and numerical optimization, with many application examples."
ELEC_ENG 378-0,ELEC_ENG,378-0,Digital Communications,1,"ELEC_ENG 378-0 Digital Communications (1 Unit) 
Prerequisite: ELEC_ENG 302-0 or equivalent."
ELEC_ENG 379-0,ELEC_ENG,379-0,Lasers and Coherent Optics,1,ELEC_ENG 379-0 Lasers and Coherent Optics (1 Unit)  
ELEC_ENG 380-0,ELEC_ENG,380-0,Wireless Communications,1,"ELEC_ENG 380-0 Wireless Communications (1 Unit) 
Prerequisite: ELEC_ENG 378-0."
ELEC_ENG 381-0,ELEC_ENG,381-0,Electronic Properties of Materials,1,"ELEC_ENG 381-0 Electronic Properties of Materials (1 Unit) 
Prerequisite: ELEC_ENG 223-0 or consent of instructor."
ELEC_ENG 382-0,ELEC_ENG,382-0,Photonic Information Processing,1,"ELEC_ENG 382-0 Photonic Information Processing (1 Unit) 
Prerequisites: ELEC_ENG 222-0 and ELEC_ENG 224-0 or consent of instructor."
ELEC_ENG 383-0,ELEC_ENG,383-0,Fiber-Optic Communications,1,"ELEC_ENG 383-0 Fiber-Optic Communications (1 Unit) 
Prerequisites: ELEC_ENG 223-0, ELEC_ENG 224-0."
ELEC_ENG 384-0,ELEC_ENG,384-0,Solid State Electronic Devices,1,"ELEC_ENG 384-0 Solid State Electronic Devices (1 Unit) 
Prerequisite: ELEC_ENG 381-0 or consent of instructor."
ELEC_ENG 385-0,ELEC_ENG,385-0,Optoelectronics,1,"ELEC_ENG 385-0 Optoelectronics (1 Unit) 
Prerequisite: ELEC_ENG 381-0 or consent of instructor."
ELEC_ENG 387-0,ELEC_ENG,387-0,Advanced Digital Systems Design with FPGAs,1,ELEC_ENG 387-0 Advanced Digital Systems Design with FPGAs (1 Unit)  
ELEC_ENG 388-0,ELEC_ENG,388-0,Nanotechnology,1,"ELEC_ENG 388-0 Nanotechnology (1 Unit) 
Prerequisite: ELEC_ENG 223-0 or consent of instructor."
ELEC_ENG 389-0,ELEC_ENG,389-0,Superconductivity and Its Applications,1,"ELEC_ENG 389-0 Superconductivity and Its Applications (1 Unit) 
Prerequisite: ELEC_ENG 381-0 or consent of instructor."
ELEC_ENG 390-0,ELEC_ENG,390-0,Introduction to Robotics,1,"ELEC_ENG 390-0 Introduction to Robotics (1 Unit) 
Prerequisite: COMP_SCI 230-0."
ELEC_ENG 395-0,ELEC_ENG,395-0,Special Topics in Electrical Engineering,1,ELEC_ENG 395-0 Special Topics in Electrical Engineering (1 Unit)  
ELEC_ENG 398-0,ELEC_ENG,398-0,Electrical Engineering Design,1,"Design of electrical and electronic devices, circuits, and systems by the application of the engineering sciences, economics, and Institute of Electrical and Electronics Engineers or other national standards. 
Prerequisite: senior standing."
ELEC_ENG 399-0,ELEC_ENG,399-0,Projects,1,Seminar and projects for advanced undergraduates on subjects of current interest in electrical and computer engineering.
