code,category,number,title,units,desc
BMD_ENG 378-0,BMD_ENG,378-0,Transport Fundamentals,1,"Fundamental and biomedical applications of diffusive and convective heat and mass transfer. 
Prerequisites: BMD_ENG 270-0; MATH 228-1; BMD_ENG 377-0 recommended."
BMD_ENG 380-0,BMD_ENG,380-0,"Medical Devices, Disease & Global Health",1,"BMD_ENG 380-0 Medical Devices, Disease & Global Health (1 Unit)  "
BMD_ENG 388-SA,BMD_ENG,388-SA,Health Systems Engineering,1,"BMD_ENG 388-SA Health Systems Engineering (1 Unit) 
Prerequisite: consent of instructor."
BMD_ENG 389-SA,BMD_ENG,389-SA,Health Technology Management,1,BMD_ENG 389-SA Health Technology Management (1 Unit)  
BMD_ENG 390-1,BMD_ENG,390-1,Biomedical Engineering Design,1,"Open-ended team-designed projects in the medical devices arena. Systems approach requiring design strategy and concepts, including reliability, safety, ethics, economic analysis, marketing, FDA regulations, and patents. Written and oral reports. 
Pre-Requisites: BMD_ENG 207-0, BMD_ENG 220-0, BMD_ENG 270-0, BMD_ENG 308-0, BMD_ENG 309-0, COMP_SCI 150 and two of the following: BMD_ENG 250-0, BMD_ENG 271-0, MAT_SCI 201-0."
BMD_ENG 390-2,BMD_ENG,390-2,Biomedical Engineering Design,1,"Development of a design project initiated during the previous quarter. 
Prerequisite: BMD_ENG 390-1."
BMD_ENG 390-3,BMD_ENG,390-3,Biomedical Engineering Design,1,"BMD_ENG 390-3 Biomedical Engineering Design (1 Unit) 
Prerequisites: BMD_ENG 390-1 or BMD_ENG 390-2; consent of instructor."
BMD_ENG 391-SA,BMD_ENG,391-SA,HealthCare Techology Innovation and Design,1,BMD_ENG 391-SA HealthCare Techology Innovation and Design (1 Unit)  
BMD_ENG 395-0,BMD_ENG,395-0,Topics in Biomedical Engineering,1,Special Topics in Biomedical Engineering.
BMD_ENG 396-0,BMD_ENG,396-0,Special Topics,0.5,BMD_ENG 396-0 Special Topics (0.5 Unit)  
BMD_ENG 397-0,BMD_ENG,397-0,Special Topics in Biomedical Engineering,0.5-1,"Special Topics in Biomedical Engineering, Laboratory emphasis."
BMD_ENG 398-0,BMD_ENG,398-0,Special Topics in Biomedical Engineering,0.34,BMD_ENG 398-0 Special Topics in Biomedical Engineering (0.34 Unit)  
BMD_ENG 399-0,BMD_ENG,399-0,Projects,1,SEE DEPT FOR SECTION AND PERMISSION NUMBERS.
