code,category,number,title,units,desc
EARTH 342-0,EARTH,342-0,Contemporary Energy and Climate Change,1,EARTH 342-0 Contemporary Energy and Climate Change (1 Unit) Natural Sciences Distro Area
EARTH 343-0,EARTH,343-0,Earth System Modeling,1,EARTH 343-0 Earth System Modeling (1 Unit) Natural Sciences Distro Area
EARTH 350-0,EARTH,350-0,Physics of the Earth for ISP,1,"EARTH 350-0 Physics of the Earth for ISP (1 Unit) 
Prerequisites: second-year standing in ISP; or comparable background in mathematics and physics and consent of both instructor and ISP director."
EARTH 353-0,EARTH,353-0,Mathematical Inverse Methods in Earth and Environmental Sciences,1,EARTH 353-0 Mathematical Inverse Methods in Earth and Environmental Sciences (1 Unit)  
EARTH 360-0,EARTH,360-0,Instrumentation and Field Methods,1,EARTH 360-0 Instrumentation and Field Methods (1 Unit)  
EARTH 361-0,EARTH,361-0,Scientific Programming in Python,1,EARTH 361-0 Scientific Programming in Python (1 Unit) Empirical and Deductive Reasoning Foundational Dis Formal Studies Distro Area
EARTH 370-0,EARTH,370-0,Geobiology,1,EARTH 370-0 Geobiology (1 Unit) Natural Sciences Distro Area
EARTH 371-0,EARTH,371-0,Biogeochemistry,1,EARTH 371-0 Biogeochemistry (1 Unit) Natural Sciences Distro Area
EARTH 373-0,EARTH,373-0,Microbial Ecology,1,EARTH 373-0 Microbial Ecology (1 Unit)  
EARTH 390-0,EARTH,390-0,Special Topics in Earth and Planetary Science,1,EARTH 390-0 Special Topics in Earth and Planetary Science (1 Unit)  
EARTH 399-0,EARTH,399-0,Independent Study,1,Special problems under direct faculty supervision. Comprehensive report required. Consent of instructor required.
