code,category,number,title,units,desc
POLI_SCI 333-0,POLI_SCI,333-0,Constitutional Law II: Civil and Political Rights,1,"POLI_SCI 333-0 Constitutional Law II: Civil and Political Rights (1 Unit) 
Prerequisite: POLI_SCI 220-0 or POLI_SCI 230-0.
Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl U.S. Perspectives on Power, Justice, and Equity"
POLI_SCI 334-0,POLI_SCI,334-0,Latino Politics,1,"Implications of Latino politics including contemporary social and political developments of Latino communities in the United States from a comparative urban framework. Focus on Mexican and Cuban Americans and Puerto Ricans. Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl U.S. Perspectives on Power, Justice, and Equity"
POLI_SCI 335-0,POLI_SCI,335-0,Political Psychology,1,"Examination of mental processes that underpin political judgments. Origins of political views, influence of parties and news media, decision-making heuristics and biases. Emphasis on ordinary citizens; some attention to elites. Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 336-0,POLI_SCI,336-0,Immigration Politics and Policy,1,"Introduction to immigration politics in the U.S. with a focus on policies, public opinion, participation, and mobilization. Emphasis on relationships between nativity, citizenship status, legal status, and race/ethnicity. Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl U.S. Perspectives on Power, Justice, and Equity"
POLI_SCI 337-0,POLI_SCI,337-0,Gender and Politics,1,"This class investigates how gender shapes politics and policy and how these in turn shape gender with a focus on the United States in comparative and global context. It analyzes the gendered character of citizenship, political participation and representation, and social and economic rights. It aims to understand gendered politics from both ""top down"" and ""bottom up"" perspectives. Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 338-0,POLI_SCI,338-0,Labor Politics in America,1,"Examines how capitalism, law, politics, public policy, and issues of race, ethnicity, and gender, have interacted to shape workers' rights and capacities to mobilize in collective action since the U.S. founding. Emphasis on employer power, legacies of slavery, labor's orientation toward immigration, rise and fall of unions, declining quality of low-wage work, emergence of new forms of labor organizing. Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl U.S. Perspectives on Power, Justice, and Equity"
POLI_SCI 340-0,POLI_SCI,340-0,International Relations Theory,1,"Conceptual approaches to international relations, including ""national interest,"" sovereignty, international norms and law, and rationality. 
Prerequisite: POLI_SCI 240-0 or consent of instructor.
Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 341-0,POLI_SCI,341-0,International Political Economy,1,"Introduction to the politics of international economic relations. Roots and evolution of the international political economy. Politics of the international rules, institutions, and ideas governing trade, monetary and financial relations, development, and economic statecraft. 
Prerequisite: POLI_SCI 240-0 or consent of instructor.
Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 342-0,POLI_SCI,342-0,International Organizations,1,"POLI_SCI 342-0 International Organizations (1 Unit) 
Prerequisite: POLI_SCI 240-0 or consent of instructor.
Social Behavioral Sciences Distro Area"
POLI_SCI 343-0,POLI_SCI,343-0,Politics of International Law,1,"Non-utopian political science analysis of how law is used to promote collective goals and regulate international relations. Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 344-0,POLI_SCI,344-0,U.S. Foreign Policy,1,"How US foreign policy is formulated, executed, and contested. Topics include democracy promotion, nuclear proliferation, foreign aid, the rise of China, US-Russia relations, terrorism, humanitarian intervention, and cyberwarfare. Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 345-0,POLI_SCI,345-0,National Security,1,POLI_SCI 345-0 National Security (1 Unit) Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl
POLI_SCI 346-0,POLI_SCI,346-0,European Union in International Affairs,1,POLI_SCI 346-0 European Union in International Affairs (1 Unit) Historical Studies Distro Area Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl
POLI_SCI 347-0,POLI_SCI,347-0,Ethics in International Relations,1,"POLI_SCI 347-0 Ethics in International Relations (1 Unit) Ethical and Evaluative Thinking Foundational Disci Ethics Values Distro Area Global Perspectives on Power, Justice, and Equity"
POLI_SCI 348-0,POLI_SCI,348-0,Globalization,1,"Political foundations of global markets for goods and services, production, finance, and workers. Implications of market globalization for national politics, institutions, and societies in Global Northern and Southern contexts. 
Prerequisite: POLI_SCI 240-0 or equivalent or consent of instructor.
Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 349-0,POLI_SCI,349-0,International Environmental Politics,1,"International cooperation and conflict resolution of global and transnational environmental problems such as climate change. Role of political, economic, and normative considerations in the formation of politically feasible solutions to international environmental problems."
POLI_SCI 350-0,POLI_SCI,350-0,Social Movements,1,"Theory and case studies examining the processes shaping collective challenges to authority. Topics include causes and mechanics of mobilization, the contexts in which movements emerge, repression and violence, strategies, and determinants of movement outcomes. Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 351-0,POLI_SCI,351-0,Politics of the Middle East,1,"Survey of politics and political history of the Middle East and North Africa from World War I to the present. Topics include state building, authoritarianism, political economy, the Israeli-Palestinian conflict, and the causes, trajectories, and aftermath of the 2011 Arab uprisings. Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 352-0,POLI_SCI,352-0,Global Development,1,"Exploration of the economic and social changes constituting development, focusing on comparison between the historical experience in Europe and more recent processes in Africa, Asia, and Latin America. SOCIOL 317-0 and POLI_SCI 352-0 are taught together; may not receive credit for both courses. Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 353-0,POLI_SCI,353-0,Politics of Latin America,1,POLI_SCI 353-0 Politics of Latin America (1 Unit) Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl
POLI_SCI 354-0,POLI_SCI,354-0,Politics of Southeast Asia,1,"POLI_SCI 354-0 Politics of Southeast Asia (1 Unit) Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 355-0,POLI_SCI,355-0,Politics of China,1,POLI_SCI 355-0 Politics of China (1 Unit) Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl
POLI_SCI 356-0,POLI_SCI,356-0,Constitutional Challenges in Comparative Perspective,1,"Constitutional controversies and resolutions in liberal democracies. Constitutional traditions and governance, rule of law, legitimacy and authority in diverse societies, human rights, social transformation. POLI_SCI 356-0 and LEGAL_ST 356-0 are taught together; may not receive credit for both courses. Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 358-SA,POLI_SCI,358-SA,Contemporary South Africa: A Political Economy/Policy Perspective,1,"Analysis of the political outcomes of South Africa's transition to democracy, democratic consolidation, the state of the South African political economy, and major policy issues, such as gender equality and HIV/AIDS. Restricted to students in Northwestern's South Africa program. Social Behavioral Sciences Distro Area"
POLI_SCI 359-0,POLI_SCI,359-0,Politics of Africa,1,"POLI_SCI 359-0 Politics of Africa (1 Unit) Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 361-0,POLI_SCI,361-0,Democracy and Autocracy,1,POLI_SCI 361-0 Democracy and Autocracy (1 Unit) Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl
POLI_SCI 362-0,POLI_SCI,362-0,Politics of Europe,1,"POLI_SCI 362-0 Politics of Europe (1 Unit) Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 363-SA,POLI_SCI,363-SA,The Political Economy of the European Union,1,"The political production, structure, and regulation of economic activity in the EU. Restricted to students in Northwestern's Paris program."
POLI_SCI 364-SA,POLI_SCI,364-SA,"France: Politics, Culture, & Society",1,Introduction to French politics in the framework of European integration. Covers French efforts to promote integration and France's role in the international system and adaptation to the EU. Restricted to students in Northwestern's Paris program. Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl
POLI_SCI 365-SA,POLI_SCI,365-SA,Decision Making in the European Union,1,"Analysis, by lecture and simulation, of the EU's complicated institutional structure for political decision making. Restricted to students in Northwestern's Paris program."
POLI_SCI 366-SA,POLI_SCI,366-SA,The Dynamics of Law Making in the European Union,1,Examination of the dynamics of law making in the EU and conflict/balance between domestic and regional law. Restricted to students in Northwestern's Paris program.
POLI_SCI 368-0,POLI_SCI,368-0,Political Economy of Development,1,Major analytical perspectives of modern political economy seen through concrete problems of development and underdevelopment in the least developed countries. Social Behavioral Sciences Distro Area
POLI_SCI 369-0,POLI_SCI,369-0,Politics of Post-Soviet Russia,1,"Analysis of Russia's political and economic revolutions after the collapse of the Soviet Union. Examines key concepts in comparative politics, such as revolution, regime change, market formation, nationalism, and state building. Social Behavioral Sciences Distro Area"
POLI_SCI 373-0,POLI_SCI,373-0,Chinese Foreign Policy,1,Basic dynamics of Chinese foreign policy toward a variety of countries and regions. Social Behavioral Sciences Distro Area
POLI_SCI 374-0,POLI_SCI,374-0,Politics of Capitalism,1,"Effects of politics on the economy and vice versa, especially in advanced industrial economies. The welfare state, varieties of capitalism, and neoliberalism. Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 376-0,POLI_SCI,376-0,Civil Wars,1,"Focus on post-Cold War increase in civil wars, including causes and consequences of internal wars, and theories of conflict. Examines recent and contemporary civil wars to illustrate applications of theories and better understand current events. Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 377-0,POLI_SCI,377-0,Drugs and Politics,1,"This course studies the links between illegal drugs and politics. From the politics of local communities to international public policy, the production, distribution, and consumption of illicit drugs affect individual behavior, local and national institutions, markets, and international relations. The course focuses on North, Central, and South America. Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 378-0,POLI_SCI,378-0,America and the World,1,"Key debates and developments in the history and politics of American foreign relations. Domestic politics and foreign policy, political culture, interventionism, legal globalization, international institutions. Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 379-SA,POLI_SCI,379-SA,"China in Transition: Ideology, Political Economy, Law, and Relations with the US",1,"Broad issues confronting China in its long, tumultuous transition. For students with no background as well as those with extensive prior knowledge of China. Restricted to students in Northwestern's program in China. Social Behavioral Sciences Distro Area"
POLI_SCI 381-SA,POLI_SCI,381-SA,Political Economy of Contemporary China,1,"State capitalism, the role of state-owned enterprises in China's economic development, China as a regulatory state, social consequences, financial reforms. Restricted to students in Northwestern's program in China. Social Behavioral Sciences Distro Area"
POLI_SCI 382-0,POLI_SCI,382-0,"Religion, Law, & Politics: Politics of Religious Diversity",1,"This course teaches students to think critically, comparatively, and globally about the intersections of religion, law, and politics. It considers how religious, legal, and political traditions intersect and interact in modern states and societies. The course is organized around a set of legal cases and supporting materials in the Teaching Law and Religion Case Study Archive. RELIGION 382-0 taught with POLI_SCI 382-0; may not receive credit for both. Ethical and Evaluative Thinking Foundational Disci Ethics Values Distro Area Social and Behavioral Science Foundational Discipl U.S. Perspectives on Power, Justice, and Equity"
POLI_SCI 383-0,POLI_SCI,383-0,War and Change in International Politics,1,"Historical and contemporary forms of international order. Western and non-Eurocentric systems; how international order emerges; whether the post-1945 order will change. Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 384-0,POLI_SCI,384-0,International Responses to Mass Atrocities,1,"How the international community can respond to mass atrocities and human rights violations. Global Perspectives on Power, Justice, and Equity Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 388-0,POLI_SCI,388-0,Institutions and Society,1,"Institutions in a broad societal context. How institutional frameworks apply to government, family, education, and the environment; implications of institutions. POLI_SCI 388-0 and SOCIOL 288-0 are taught together; may not receive credit for both courses. Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
POLI_SCI 389-0,POLI_SCI,389-0,Understanding Genocide,1,"Key debates in the comparative study of genocide. Why genocide occurs, why people become killers, how these processes relate to each other. POLI_SCI 389-0 and SOCIOL 379-0 are taught together; may not receive credit for both courses. Social Behavioral Sciences Distro Area"
POLI_SCI 390-0,POLI_SCI,390-0,Special Topics in Political Science,1,POLI_SCI 390-0 Special Topics in Political Science (1 Unit)  
POLI_SCI 394-LK,POLI_SCI,394-LK,Professional Linkage Seminar,1,
POLI_SCI 395-0,POLI_SCI,395-0,Political Research Seminar,1,Required of all political science majors; ordinarily taken during junior or senior year. Advanced Expression
POLI_SCI 398-1,POLI_SCI,398-1,Senior Thesis Seminar,1,"Two consecutive quarters (fall and winter) during which students work on their senior theses. 
Prerequisite: POLI_SCI 395-0 and admission to the honors program.
 Advanced Expression"
POLI_SCI 398-2,POLI_SCI,398-2,Senior Thesis Seminar,1,"Two consecutive quarters (fall and winter) during which students work on their senior theses. 
Prerequisite: POLI_SCI 395-0 and admission to the honors program.
 Advanced Expression"
POLI_SCI 399-0,POLI_SCI,399-0,Independent Study,1,"Study and research projects carried out under faculty supervision. A written proposal, signed by the professor with whom the student will study, should be submitted to the director of undergraduate studies. Consent of department required."
